Date,Time,Open,High,Low,Close,Vol
2013-11-11,07:21:00,3.39188,3.39192,3.39186,3.39190
2013-11-11,07:22:00,3.3919,3.39205,3.3912,3.39142
2013-11-11,07:23:00,3.39142,3.39149,3.39138,3.39145
2013-11-11,07:24:00,3.39145,3.39157,3.39138,3.39157
2013-11-11,07:25:00,3.39153,3.39161,3.39146,3.39161
2013-11-11,07:26:00,3.39161,3.39164,3.39149,3.39149
2013-11-11,07:27:00,3.39153,3.39164,3.39153,3.39153
2013-11-11,07:28:00,3.39153,3.39153,3.39084,3.39095
2013-11-11,07:29:00,3.39095,3.39095,3.39084,3.39084
2013-11-11,07:30:00,3.3911,3.39134,3.3911,3.39123
2013-11-11,07:31:00,3.39123,3.39123,3.39085,3.39102
2013-11-11,07:32:00,3.39096,3.3911,3.39094,3.39099
2013-11-11,07:33:00,3.39092,3.39096,3.39085,3.39088
2013-11-11,07:34:00,3.39088,3.39103,3.39078,3.39078
2013-11-11,07:35:00,3.39078,3.39078,3.39075,3.39078
2013-11-11,07:36:00,3.39082,3.39088,3.39071,3.39082
2013-11-11,07:37:00,3.39097,3.39097,3.39078,3.39078
2013-11-11,07:38:00,3.39086,3.39086,3.39071,3.39082
2013-11-11,07:39:00,3.39082,3.39084,3.39069,3.39084
2013-11-11,07:40:00,3.39088,3.39111,3.39077,3.39085
2013-11-11,07:41:00,3.39078,3.391,3.39063,3.39092
2013-11-11,07:42:00,3.39056,3.39068,3.39048,3.39068
2013-11-11,07:43:00,3.39086,3.3909,3.39062,3.39062
2013-11-11,07:44:00,3.39088,3.39097,3.3907,3.3907
2013-11-11,07:45:00,3.3907,3.39073,3.3907,3.39073
2013-11-11,07:46:00,3.39119,3.39119,3.39068,3.39075
2013-11-11,07:47:00,3.39075,3.39075,3.39026,3.39056
2013-11-11,07:48:00,3.3906,3.39093,3.3906,3.39063
2013-11-11,07:49:00,3.39072,3.39072,3.39057,3.39066
2013-11-11,07:50:00,3.39066,3.39104,3.39054,3.39104
2013-11-11,07:51:00,3.3911,3.39233,3.3911,3.39233
2013-11-11,07:52:00,3.39233,3.39341,3.39217,3.39217
2013-11-11,07:53:00,3.39217,3.39352,3.39217,3.39307
2013-11-11,07:54:00,3.39302,3.39302,3.39293,3.39293
2013-11-11,07:55:00,3.39289,3.39293,3.39272,3.39282
2013-11-11,07:56:00,3.39293,3.39293,3.39275,3.39286
2013-11-11,07:57:00,3.39286,3.39342,3.39286,3.39338
2013-11-11,07:58:00,3.39338,3.39338,3.39324,3.39331
2013-11-11,07:59:00,3.39331,3.39343,3.39295,3.39317
2013-11-11,08:00:00,3.39324,3.3938,3.39324,3.39362
2013-11-11,08:01:00,3.39635,3.39646,3.39579,3.39579
2013-11-11,08:02:00,3.39584,3.39608,3.39584,3.396
2013-11-11,08:03:00,3.396,3.396,3.39591,3.39595
2013-11-11,08:04:00,3.39598,3.39606,3.3959,3.3959
2013-11-11,08:05:00,3.39593,3.39601,3.39586,3.39594
2013-11-11,08:06:00,3.3958,3.39606,3.39571,3.39599
2013-11-11,08:07:00,3.39599,3.39614,3.39599,3.3961
2013-11-11,08:08:00,3.39621,3.39621,3.39592,3.39595
2013-11-11,08:09:00,3.39588,3.39593,3.39581,3.39586
2013-11-11,08:10:00,3.39594,3.39594,3.39566,3.39568
2013-11-11,08:11:00,3.39568,3.39575,3.39517,3.39525
2013-11-11,08:12:00,3.39525,3.39599,3.39525,3.39579
2013-11-11,08:13:00,3.39575,3.3959,3.39569,3.39578
2013-11-11,08:14:00,3.39578,3.39624,3.39575,3.39624
2013-11-11,08:15:00,3.39613,3.39613,3.39592,3.39608
2013-11-11,08:16:00,3.39608,3.39644,3.39608,3.39624
2013-11-11,08:17:00,3.39624,3.39641,3.39622,3.39626
2013-11-11,08:18:00,3.39626,3.39652,3.39626,3.39644
2013-11-11,08:19:00,3.3964,3.39659,3.3964,3.39644
2013-11-11,08:20:00,3.39644,3.39665,3.39638,3.39665
2013-11-11,08:21:00,3.39625,3.39629,3.39618,3.39624
2013-11-11,08:22:00,3.39635,3.39709,3.39613,3.39709
2013-11-11,08:23:00,3.39719,3.39775,3.39703,3.39703
2013-11-11,08:24:00,3.39696,3.39696,3.39679,3.39689
2013-11-11,08:25:00,3.39681,3.39687,3.39662,3.39687
2013-11-11,08:26:00,3.39668,3.39983,3.39661,3.39983
2013-11-11,08:27:00,3.39932,3.39932,3.39697,3.39697
2013-11-11,08:28:00,3.39682,3.39847,3.39682,3.39847
2013-11-11,08:29:00,3.39847,3.39847,3.39557,3.39752
2013-11-11,08:30:00,3.39776,3.39796,3.39745,3.39745
2013-11-11,08:31:00,3.39765,3.39776,3.39732,3.39732
2013-11-11,08:32:00,3.39721,3.39739,3.39669,3.3968
2013-11-11,08:33:00,3.39675,3.39694,3.39664,3.39676
2013-11-11,08:34:00,3.39676,3.39696,3.39669,3.39679
