Date,Time,Open,High,Low,Close,Vol
2013-11-11,07:20:00,1.60140,1.60140,1.60133,1.60137
2013-11-11,07:21:00,1.60139,1.60142,1.60138,1.60140
2013-11-11,07:22:00,1.60143,1.60162,1.60143,1.60162
2013-11-11,07:23:00,1.60162,1.60163,1.60162,1.60163
2013-11-11,07:24:00,1.60160,1.60176,1.60160,1.60173
2013-11-11,07:25:00,1.60173,1.60173,1.60172,1.60173
2013-11-11,07:26:00,1.60173,1.60175,1.60171,1.60171
2013-11-11,07:27:00,1.60169,1.60169,1.60166,1.60166
2013-11-11,07:28:00,1.60164,1.60178,1.60163,1.60178
2013-11-11,07:29:00,1.60176,1.60179,1.60175,1.60179
2013-11-11,07:30:00,1.60179,1.60182,1.60170,1.60172
2013-11-11,07:31:00,1.60175,1.60177,1.60163,1.60164
2013-11-11,07:32:00,1.60164,1.60164,1.60144,1.60144
2013-11-11,07:33:00,1.60144,1.60146,1.60142,1.60142
2013-11-11,07:34:00,1.60143,1.60157,1.60143,1.60157
2013-11-11,07:35:00,1.60157,1.60168,1.60154,1.60165
2013-11-11,07:36:00,1.60165,1.60171,1.60165,1.60165
2013-11-11,07:37:00,1.60167,1.60170,1.60161,1.60163
2013-11-11,07:38:00,1.60165,1.60167,1.60144,1.60145
2013-11-11,07:39:00,1.60145,1.60155,1.60145,1.60154
2013-11-11,07:40:00,1.60151,1.60154,1.60115,1.60124
2013-11-11,07:41:00,1.60122,1.60122,1.60112,1.60118
2013-11-11,07:42:00,1.60118,1.60118,1.60111,1.60114
2013-11-11,07:43:00,1.60111,1.60115,1.60111,1.60113
2013-11-11,07:44:00,1.60115,1.60121,1.60105,1.60105
2013-11-11,07:45:00,1.60105,1.60107,1.60105,1.60107
2013-11-11,07:46:00,1.60107,1.60115,1.60107,1.60115
2013-11-11,07:47:00,1.60114,1.60156,1.60114,1.60156
2013-11-11,07:48:00,1.60156,1.60158,1.60155,1.60158
2013-11-11,07:49:00,1.60162,1.60162,1.60137,1.60139
2013-11-11,07:50:00,1.60139,1.60142,1.60117,1.60117
2013-11-11,07:51:00,1.60117,1.60117,1.60111,1.60115
2013-11-11,07:52:00,1.60112,1.60115,1.60109,1.60111
2013-11-11,07:53:00,1.60109,1.60111,1.60108,1.60108
2013-11-11,07:54:00,1.60106,1.60117,1.60106,1.60116
2013-11-11,07:55:00,1.60116,1.60120,1.60116,1.60116
2013-11-11,07:56:00,1.60118,1.60122,1.60118,1.60120
2013-11-11,07:57:00,1.60118,1.60119,1.60115,1.60115
2013-11-11,07:58:00,1.60116,1.60119,1.60116,1.60116
2013-11-11,07:59:00,1.60116,1.60119,1.60113,1.60113
2013-11-11,08:00:00,1.60113,1.60113,1.60101,1.60103
2013-11-11,08:01:00,1.60103,1.60103,1.60084,1.60085
2013-11-11,08:02:00,1.60088,1.60100,1.60087,1.60100
2013-11-11,08:03:00,1.60094,1.60100,1.60094,1.60100
2013-11-11,08:04:00,1.60100,1.60102,1.60100,1.60102
2013-11-11,08:05:00,1.60102,1.60117,1.60102,1.60117
2013-11-11,08:06:00,1.60117,1.60131,1.60112,1.60124
2013-11-11,08:07:00,1.60120,1.60130,1.60112,1.60117
2013-11-11,08:08:00,1.60117,1.60119,1.60111,1.60112
2013-11-11,08:09:00,1.60114,1.60119,1.60110,1.60115
2013-11-11,08:10:00,1.60119,1.60123,1.60115,1.60121
2013-11-11,08:11:00,1.60122,1.60122,1.60116,1.60117
2013-11-11,08:12:00,1.60117,1.60118,1.60117,1.60118
2013-11-11,08:13:00,1.60117,1.60121,1.60116,1.60119
2013-11-11,08:14:00,1.60119,1.60123,1.60116,1.60116
2013-11-11,08:15:00,1.60119,1.60122,1.60116,1.60116
2013-11-11,08:16:00,1.60119,1.60119,1.60115,1.60115
2013-11-11,08:17:00,1.60120,1.60120,1.60115,1.60117
2013-11-11,08:18:00,1.60115,1.60118,1.60115,1.60117
2013-11-11,08:19:00,1.60117,1.60120,1.60114,1.60116
2013-11-11,08:20:00,1.60118,1.60118,1.60113,1.60113
2013-11-11,08:21:00,1.60119,1.60128,1.60115,1.60126
2013-11-11,08:22:00,1.60126,1.60129,1.60121,1.60121
2013-11-11,08:23:00,1.60121,1.60125,1.60121,1.60121
2013-11-11,08:24:00,1.60122,1.60124,1.60110,1.60110
2013-11-11,08:25:00,1.60112,1.60114,1.60111,1.60111
2013-11-11,08:26:00,1.60110,1.60114,1.60107,1.60107
2013-11-11,08:27:00,1.60107,1.60111,1.60051,1.60051
2013-11-11,08:28:00,1.60051,1.60064,1.60027,1.60032
2013-11-11,08:29:00,1.60034,1.60053,1.60034,1.60050
2013-11-11,08:30:00,1.60051,1.60059,1.60028,1.60034
2013-11-11,08:31:00,1.60033,1.60047,1.60028,1.60029
2013-11-11,08:32:00,1.60028,1.60030,1.60026,1.60028
2013-11-11,08:33:00,1.60031,1.60031,1.60024,1.60028
2013-11-11,08:34:00,1.60028,1.60040,1.60026,1.60037
2013-11-11,08:35:00,1.60040,1.60041,1.60035,1.60038
2013-11-11,08:36:00,1.60041,1.60063,1.60038,1.60063
2013-11-11,08:37:00,1.60063,1.60063,1.60062,1.60062
2013-11-11,08:38:00,1.60066,1.60070,1.60061,1.60065
2013-11-11,08:39:00,1.60065,1.60065,1.60057,1.60058
2013-11-11,08:40:00,1.60057,1.60096,1.60057,1.60085
2013-11-11,08:41:00,1.60085,1.60085,1.60055,1.60077
2013-11-11,08:42:00,1.60077,1.60081,1.60072,1.60081
2013-11-11,08:43:00,1.60081,1.60091,1.60078,1.60079
2013-11-11,08:44:00,1.60078,1.60094,1.60067,1.60079
2013-11-11,08:45:00,1.60079,1.60090,1.60077,1.60090
2013-11-11,08:46:00,1.60090,1.60092,1.60059,1.60059
2013-11-11,08:47:00,1.60059,1.60060,1.60046,1.60046
2013-11-11,08:48:00,1.60046,1.60063,1.60045,1.60062
2013-11-11,08:49:00,1.60062,1.60062,1.60045,1.60050
2013-11-11,08:50:00,1.60049,1.60050,1.60041,1.60041
2013-11-11,08:51:00,1.60031,1.60039,1.60005,1.60037
2013-11-11,08:52:00,1.60037,1.60049,1.60008,1.60048
2013-11-11,08:53:00,1.60048,1.60081,1.60048,1.60074
2013-11-11,08:54:00,1.60075,1.60102,1.60074,1.60093
2013-11-11,08:55:00,1.60099,1.60114,1.60081,1.60081
2013-11-11,08:56:00,1.60079,1.60091,1.60068,1.60091
2013-11-11,08:57:00,1.60089,1.60096,1.60079,1.60079
2013-11-11,08:58:00,1.60080,1.60082,1.60059,1.60060
2013-11-11,08:59:00,1.60059,1.60076,1.60057,1.60074
2013-11-11,09:00:00,1.60074,1.60086,1.60074,1.60080
2013-11-11,09:01:00,1.60080,1.60095,1.60076,1.60076
2013-11-11,09:02:00,1.60075,1.60075,1.60045,1.60048
2013-11-11,09:03:00,1.60050,1.60067,1.60036,1.60045
2013-11-11,09:04:00,1.60042,1.60049,1.60038,1.60048
2013-11-11,09:05:00,1.60047,1.60112,1.60045,1.60112
2013-11-11,09:06:00,1.60112,1.60117,1.60096,1.60114
2013-11-11,09:07:00,1.60116,1.60136,1.60116,1.60133
2013-11-11,09:08:00,1.60133,1.60136,1.60099,1.60112
2013-11-11,09:09:00,1.60112,1.60134,1.60111,1.60116
2013-11-11,09:10:00,1.60116,1.60126,1.60083,1.60085
2013-11-11,09:11:00,1.60085,1.60088,1.60076,1.60083
2013-11-11,09:12:00,1.60084,1.60107,1.60080,1.60083
2013-11-11,09:13:00,1.60084,1.60116,1.60084,1.60103
2013-11-11,09:14:00,1.60103,1.60117,1.60086,1.60111
2013-11-11,09:15:00,1.60111,1.60112,1.60107,1.60110
2013-11-11,09:16:00,1.60103,1.60114,1.60096,1.60108
2013-11-11,09:17:00,1.60107,1.60107,1.60092,1.60097
2013-11-11,09:18:00,1.60097,1.60110,1.60097,1.60108
2013-11-11,09:19:00,1.60107,1.60116,1.60107,1.60114
2013-11-11,09:20:00,1.60115,1.60122,1.60114,1.60118
2013-11-11,09:21:00,1.60118,1.60125,1.60114,1.60118
2013-11-11,09:22:00,1.60118,1.60128,1.60116,1.60123
2013-11-11,09:23:00,1.60123,1.60153,1.60123,1.60149
2013-11-11,09:24:00,1.60149,1.60149,1.60111,1.60120
2013-11-11,09:25:00,1.60120,1.60137,1.60114,1.60137
2013-11-11,09:26:00,1.60129,1.60138,1.60126,1.60126
2013-11-11,09:27:00,1.60131,1.60134,1.60114,1.60129
2013-11-11,09:28:00,1.60135,1.60139,1.60124,1.60135
2013-11-11,09:29:00,1.60135,1.60138,1.60108,1.60123
2013-11-11,09:30:00,1.60124,1.60128,1.60116,1.60124
2013-11-11,09:31:00,1.60119,1.60123,1.60076,1.60079
2013-11-11,09:32:00,1.60079,1.60079,1.60031,1.60043
2013-11-11,09:33:00,1.60043,1.60058,1.60042,1.60055
2013-11-11,09:34:00,1.60055,1.60056,1.60047,1.60047
2013-11-11,09:35:00,1.60047,1.60066,1.60046,1.60048
2013-11-11,09:36:00,1.60047,1.60049,1.60012,1.60016
2013-11-11,09:37:00,1.60024,1.60061,1.60024,1.60042
2013-11-11,09:38:00,1.60042,1.60060,1.60036,1.60058
2013-11-11,09:39:00,1.60058,1.60089,1.60058,1.60083
2013-11-11,09:40:00,1.60083,1.60087,1.60082,1.60087
2013-11-11,09:41:00,1.60087,1.60104,1.60085,1.60104
2013-11-11,09:42:00,1.60104,1.60124,1.60100,1.60100
2013-11-11,09:43:00,1.60101,1.60121,1.60100,1.60119
2013-11-11,09:44:00,1.60119,1.60119,1.60078,1.60096
2013-11-11,09:45:00,1.60097,1.60102,1.60090,1.60097
2013-11-11,09:46:00,1.60097,1.60103,1.60097,1.60099
2013-11-11,09:47:00,1.60106,1.60112,1.60103,1.60103
2013-11-11,09:48:00,1.60103,1.60105,1.60075,1.60102
2013-11-11,09:49:00,1.60102,1.60117,1.60082,1.60117
2013-11-11,09:50:00,1.60118,1.60132,1.60112,1.60120
2013-11-11,09:51:00,1.60112,1.60148,1.60112,1.60148
2013-11-11,09:52:00,1.60148,1.60148,1.60144,1.60147
2013-11-11,09:53:00,1.60147,1.60151,1.60130,1.60132
2013-11-11,09:54:00,1.60133,1.60162,1.60132,1.60148
2013-11-11,09:55:00,1.60145,1.60148,1.60135,1.60141
2013-11-11,09:56:00,1.60141,1.60147,1.60138,1.60143
2013-11-11,09:57:00,1.60140,1.60146,1.60136,1.60146
2013-11-11,09:58:00,1.60146,1.60165,1.60146,1.60161
2013-11-11,09:59:00,1.60161,1.60163,1.60157,1.60159
2013-11-11,10:00:00,1.60159,1.60186,1.60159,1.60186
2013-11-11,10:01:00,1.60175,1.60175,1.60140,1.60156
2013-11-11,10:02:00,1.60155,1.60158,1.60133,1.60133
2013-11-11,10:03:00,1.60138,1.60145,1.60129,1.60136
2013-11-11,10:04:00,1.60135,1.60165,1.60135,1.60164
2013-11-11,10:05:00,1.60164,1.60183,1.60164,1.60171
2013-11-11,10:06:00,1.60170,1.60184,1.60167,1.60184
2013-11-11,10:07:00,1.60191,1.60209,1.60180,1.60180
2013-11-11,10:08:00,1.60180,1.60188,1.60167,1.60167
2013-11-11,10:09:00,1.60167,1.60204,1.60167,1.60204
2013-11-11,10:10:00,1.60204,1.60204,1.60170,1.60171
2013-11-11,10:11:00,1.60165,1.60206,1.60163,1.60176
2013-11-11,10:12:00,1.60176,1.60186,1.60175,1.60180
2013-11-11,10:13:00,1.60180,1.60191,1.60169,1.60169
2013-11-11,10:14:00,1.60170,1.60178,1.60151,1.60168
2013-11-11,10:15:00,1.60170,1.60182,1.60147,1.60152
2013-11-11,10:16:00,1.60152,1.60152,1.60148,1.60152
2013-11-11,10:17:00,1.60154,1.60192,1.60154,1.60192
2013-11-11,10:18:00,1.60184,1.60191,1.60180,1.60186
2013-11-11,10:19:00,1.60186,1.60186,1.60165,1.60174
2013-11-11,10:20:00,1.60175,1.60175,1.60155,1.60170
2013-11-11,10:21:00,1.60172,1.60181,1.60167,1.60180
2013-11-11,10:22:00,1.60181,1.60210,1.60178,1.60197
2013-11-11,10:23:00,1.60196,1.60196,1.60173,1.60180
2013-11-11,10:24:00,1.60182,1.60193,1.60158,1.60171
2013-11-11,10:25:00,1.60171,1.60203,1.60137,1.60137
2013-11-11,10:26:00,1.60137,1.60150,1.60124,1.60127
2013-11-11,10:27:00,1.60127,1.60163,1.60127,1.60157
2013-11-11,10:28:00,1.60157,1.60167,1.60152,1.60166
2013-11-11,10:29:00,1.60167,1.60167,1.60151,1.60160
2013-11-11,10:30:00,1.60157,1.60159,1.60129,1.60129
2013-11-11,10:31:00,1.60129,1.60135,1.60119,1.60121
2013-11-11,10:32:00,1.60121,1.60152,1.60121,1.60142
2013-11-11,10:33:00,1.60144,1.60163,1.60139,1.60162
2013-11-11,10:34:00,1.60160,1.60160,1.60131,1.60131
2013-11-11,10:35:00,1.60131,1.60132,1.60118,1.60118
2013-11-11,10:36:00,1.60115,1.60157,1.60111,1.60113
2013-11-11,10:37:00,1.60112,1.60161,1.60112,1.60159
2013-11-11,10:38:00,1.60156,1.60159,1.60151,1.60151
2013-11-11,10:39:00,1.60151,1.60167,1.60147,1.60167
2013-11-11,10:40:00,1.60167,1.60173,1.60145,1.60152
2013-11-11,10:41:00,1.60152,1.60154,1.60131,1.60153
2013-11-11,10:42:00,1.60156,1.60157,1.60128,1.60130
2013-11-11,10:43:00,1.60130,1.60139,1.60128,1.60136
2013-11-11,10:44:00,1.60140,1.60207,1.60140,1.60187
2013-11-11,10:45:00,1.60177,1.60178,1.60163,1.60175
2013-11-11,10:46:00,1.60178,1.60180,1.60157,1.60161
2013-11-11,10:47:00,1.60162,1.60169,1.60146,1.60146
2013-11-11,10:48:00,1.60148,1.60153,1.60136,1.60153
2013-11-11,10:49:00,1.60153,1.60154,1.60146,1.60154
2013-11-11,10:50:00,1.60151,1.60165,1.60143,1.60158
2013-11-11,10:51:00,1.60160,1.60172,1.60148,1.60157
2013-11-11,10:52:00,1.60158,1.60158,1.60146,1.60146
2013-11-11,10:53:00,1.60148,1.60150,1.60134,1.60137
2013-11-11,10:54:00,1.60137,1.60149,1.60134,1.60149
2013-11-11,10:55:00,1.60149,1.60149,1.60144,1.60145
2013-11-11,10:56:00,1.60146,1.60147,1.60136,1.60139
2013-11-11,10:57:00,1.60142,1.60154,1.60136,1.60149
2013-11-11,10:58:00,1.60151,1.60178,1.60149,1.60174
2013-11-11,10:59:00,1.60177,1.60193,1.60173,1.60192
2013-11-11,11:00:00,1.60192,1.60197,1.60189,1.60196
2013-11-11,11:01:00,1.60196,1.60198,1.60190,1.60194
2013-11-11,11:02:00,1.60192,1.60200,1.60168,1.60168
2013-11-11,11:03:00,1.60164,1.60164,1.60155,1.60159
2013-11-11,11:04:00,1.60159,1.60159,1.60146,1.60146
2013-11-11,11:05:00,1.60146,1.60147,1.60117,1.60117
2013-11-11,11:06:00,1.60120,1.60127,1.60118,1.60119
2013-11-11,11:07:00,1.60121,1.60142,1.60114,1.60116
2013-11-11,11:08:00,1.60116,1.60144,1.60116,1.60140
2013-11-11,11:09:00,1.60140,1.60157,1.60106,1.60129
2013-11-11,11:10:00,1.60129,1.60141,1.60129,1.60141
2013-11-11,11:11:00,1.60142,1.60185,1.60141,1.60184
2013-11-11,11:12:00,1.60178,1.60187,1.60172,1.60185
2013-11-11,11:13:00,1.60185,1.60186,1.60139,1.60139
2013-11-11,11:14:00,1.60142,1.60147,1.60132,1.60134
2013-11-11,11:15:00,1.60134,1.60137,1.60129,1.60129
2013-11-11,11:16:00,1.60128,1.60128,1.60116,1.60125
2013-11-11,11:17:00,1.60123,1.60126,1.60123,1.60124
2013-11-11,11:18:00,1.60123,1.60128,1.60123,1.60124
2013-11-11,11:19:00,1.60124,1.60131,1.60124,1.60130
2013-11-11,11:20:00,1.60131,1.60132,1.60130,1.60131
2013-11-11,11:21:00,1.60132,1.60155,1.60131,1.60154
2013-11-11,11:22:00,1.60151,1.60179,1.60151,1.60167
2013-11-11,11:23:00,1.60167,1.60172,1.60141,1.60157
2013-11-11,11:24:00,1.60156,1.60171,1.60156,1.60165
2013-11-11,11:25:00,1.60165,1.60167,1.60152,1.60154
2013-11-11,11:26:00,1.60154,1.60168,1.60152,1.60164
2013-11-11,11:27:00,1.60163,1.60203,1.60160,1.60160
2013-11-11,11:28:00,1.60163,1.60175,1.60157,1.60168
2013-11-11,11:29:00,1.60165,1.60165,1.60155,1.60155
2013-11-11,11:30:00,1.60158,1.60160,1.60117,1.60131
2013-11-11,11:31:00,1.60124,1.60143,1.60120,1.60136
2013-11-11,11:32:00,1.60139,1.60164,1.60136,1.60150
2013-11-11,11:33:00,1.60150,1.60150,1.60122,1.60133
2013-11-11,11:34:00,1.60132,1.60139,1.60110,1.60111
2013-11-11,11:35:00,1.60116,1.60116,1.60093,1.60093
2013-11-11,11:36:00,1.60093,1.60102,1.60086,1.60092
2013-11-11,11:37:00,1.60094,1.60125,1.60094,1.60105
2013-11-11,11:38:00,1.60107,1.60107,1.60080,1.60081
2013-11-11,11:39:00,1.60080,1.60105,1.60080,1.60102
2013-11-11,11:40:00,1.60102,1.60103,1.60098,1.60099
2013-11-11,11:41:00,1.60099,1.60113,1.60085,1.60105
2013-11-11,11:42:00,1.60105,1.60107,1.60101,1.60104
2013-11-11,11:43:00,1.60104,1.60106,1.60100,1.60106
2013-11-11,11:44:00,1.60106,1.60106,1.60079,1.60079
2013-11-11,11:45:00,1.60077,1.60077,1.60050,1.60055
2013-11-11,11:46:00,1.60055,1.60059,1.60043,1.60054
2013-11-11,11:47:00,1.60054,1.60093,1.60054,1.60086
2013-11-11,11:48:00,1.60085,1.60097,1.60085,1.60093
2013-11-11,11:49:00,1.60093,1.60093,1.60083,1.60084
2013-11-11,11:50:00,1.60086,1.60087,1.60074,1.60074
2013-11-11,11:51:00,1.60076,1.60076,1.60050,1.60057
2013-11-11,11:52:00,1.60057,1.60059,1.60020,1.60020
