Date,Time,Open,High,Low,Close,Vol
2013-11-11,07:21:00,1.33602,1.33604,1.33602,1.33603
2013-11-11,07:22:00,1.33603,1.33627,1.33603,1.33627
2013-11-11,07:23:00,1.33628,1.33630,1.33627,1.33629
2013-11-11,07:24:00,1.33627,1.33645,1.33627,1.33645
2013-11-11,07:25:00,1.33645,1.33646,1.33637,1.33641
2013-11-11,07:26:00,1.33638,1.33644,1.33638,1.33642
2013-11-11,07:27:00,1.33642,1.33651,1.33642,1.33645
2013-11-11,07:28:00,1.33646,1.33662,1.33646,1.33659
2013-11-11,07:29:00,1.33661,1.33669,1.33659,1.33666
2013-11-11,07:30:00,1.33665,1.33666,1.33656,1.33658
2013-11-11,07:31:00,1.33658,1.33658,1.33650,1.33654
2013-11-11,07:32:00,1.33654,1.33655,1.33633,1.33633
2013-11-11,07:33:00,1.33642,1.33643,1.33637,1.33641
2013-11-11,07:34:00,1.33643,1.33655,1.33641,1.33654
2013-11-11,07:35:00,1.33654,1.33666,1.33654,1.33664
2013-11-11,07:36:00,1.33664,1.33669,1.33664,1.33665
2013-11-11,07:37:00,1.33665,1.33669,1.33665,1.33669
2013-11-11,07:38:00,1.33670,1.33672,1.33668,1.33670
2013-11-11,07:39:00,1.33669,1.33671,1.33668,1.33669
2013-11-11,07:40:00,1.33669,1.33669,1.33653,1.33656
2013-11-11,07:41:00,1.33655,1.33655,1.33646,1.33648
2013-11-11,07:42:00,1.33648,1.33648,1.33632,1.33635
2013-11-11,07:43:00,1.33634,1.33635,1.33627,1.33630
2013-11-11,07:44:00,1.33631,1.33634,1.33630,1.33630
2013-11-11,07:45:00,1.33630,1.33634,1.33630,1.33631
2013-11-11,07:46:00,1.33631,1.33631,1.33631,1.33631
2013-11-11,07:47:00,1.33631,1.33657,1.33631,1.33655
2013-11-11,07:48:00,1.33653,1.33658,1.33651,1.33651
2013-11-11,07:49:00,1.33655,1.33655,1.33640,1.33641
2013-11-11,07:50:00,1.33642,1.33647,1.33641,1.33645
2013-11-11,07:51:00,1.33641,1.33642,1.33636,1.33640
2013-11-11,07:52:00,1.33640,1.33642,1.33639,1.33640
2013-11-11,07:53:00,1.33642,1.33645,1.33640,1.33645
2013-11-11,07:54:00,1.33644,1.33656,1.33644,1.33652
2013-11-11,07:55:00,1.33655,1.33669,1.33655,1.33666
2013-11-11,07:56:00,1.33664,1.33669,1.33663,1.33666
2013-11-11,07:57:00,1.33666,1.33666,1.33661,1.33664
2013-11-11,07:58:00,1.33664,1.33668,1.33662,1.33668
