"data","otw","min","max","zamkniecie","zmiana","obroty mln"
"2010-01-04","8,94","8,94","9,15","9,15","+0,00","0,19"
"2010-01-05","9,20","9,15","9,20","9,15","+0,00","0,01"
"2010-01-06","9,21","8,93","9,29","8,94","-2,36","0,51"
"2010-01-07","8,93","8,93","9,21","9,20","+2,94","1,78"
"2010-01-08","9,20","9,02","9,41","9,38","+1,94","0,11"
"2010-01-11","9,83","9,19","9,83","9,39","+0,10","0,96"
"2010-01-12","9,44","9,09","9,44","9,38","-0,10","0,72"
"2010-01-13","9,29","9,11","9,33","9,21","-1,78","0,72"
"2010-01-14","9,38","9,15","9,38","9,15","-0,64","1,06"
"2010-01-15","9,15","9,07","9,34","9,07","-0,86","0,05"
"2010-01-18","9,04","8,81","9,04","8,85","-2,49","0,26"
"2010-01-19","8,86","8,67","9,02","8,85","+0,00","0,05"
"2010-01-20","9,10","8,88","9,10","9,09","+2,78","0,07"
"2010-01-21","9,08","8,95","9,09","8,96","-1,51","0,13"
"2010-01-22","8,85","8,61","8,85","8,61","-3,84","0,16"
"2010-01-25","8,55","8,55","8,74","8,57","-0,46","0,02"
"2010-01-26","8,57","8,21","8,57","8,26","-3,67","3,55"
"2010-01-27","8,21","8,16","8,36","8,25","-0,12","0,90"
"2010-01-28","8,15","7,95","8,43","7,95","-3,58","2,59"
"2010-01-29","7,91","7,76","7,91","7,89","-0,74","0,06"
"2010-02-01","7,96","7,79","8,16","8,16","+3,36","0,79"
"2010-02-02","8,44","8,07","8,44","8,32","+1,93","5,15"
"2010-02-03","8,26","8,26","8,34","8,30","-0,24","0,18"
"2010-02-04","8,34","8,17","8,36","8,17","-1,54","1,56"
"2010-02-05","7,62","7,62","8,06","7,78","-4,81","0,34"
"2010-02-08","7,38","7,38","7,83","7,82","+0,51","0,90"
"2010-02-09","7,72","7,54","8,00","7,79","-0,38","1,81"
"2010-02-10","7,79","7,79","7,91","7,91","+1,64","0,04"
"2010-02-11","7,92","7,77","7,92","7,77","-1,86","0,82"
"2010-02-12","7,61","7,57","7,71","7,57","-2,53","1,66"
"2010-02-15","7,50","7,50","7,68","7,68","+1,43","0,06"
"2010-02-16","7,68","7,68","7,82","7,82","+1,79","2,53"
"2010-02-17","7,82","7,73","8,00","8,00","+2,39","5,88"
"2010-02-18","8,01","7,77","8,01","7,96","-0,49","16,63"
"2010-02-19","7,96","7,64","7,96","7,88","-0,99","9,74"
"2010-02-22","7,85","7,85","7,96","7,87","+0,00","8,66"
"2010-02-23","7,89","7,48","7,89","7,54","-4,13","3,68"
"2010-02-24","7,57","7,35","7,57","7,38","-2,09","0,04"
"2010-02-25","7,47","7,29","7,63","7,51","+1,73","4,62"
"2010-02-26","7,25","7,23","7,47","7,32","-2,49","0,89"
"2010-03-01","7,43","7,10","7,43","7,23","-1,34","3,06"
"2010-03-02","7,19","7,18","7,37","7,23","+0,00","1,66"
"2010-03-03","7,37","7,24","7,37","7,37","+2,04","0,13"
"2010-03-04","7,37","7,35","7,70","7,56","+2,53","0,79"
"2010-03-05","7,62","7,61","7,74","7,74","+2,34","7,86"
"2010-03-09","7,70","7,59","7,70","7,63","-1,40","0,83"
"2010-03-10","7,68","7,67","7,72","7,72","+1,16","0,79"
"2010-03-11","7,82","7,75","7,86","7,75","+0,38","0,26"
"2010-03-12","7,78","7,77","7,85","7,80","+0,63","0,11"
"2010-03-15","7,82","7,72","7,84","7,72","-1,01","0,25"
"2010-03-16","7,71","7,66","7,77","7,77","+0,64","0,31"
"2010-03-17","7,77","7,77","8,24","8,23","+5,95","1,06"
"2010-03-18","8,21","8,21","8,35","8,34","+1,31","0,49"
"2010-03-19","8,26","8,16","8,32","8,16","-2,12","0,38"
"2010-03-22","8,19","8,11","8,33","8,11","-0,60","0,74"
"2010-03-23","8,34","8,18","8,34","8,18","+0,85","0,17"
"2010-03-24","8,35","8,08","8,35","8,08","-1,20","0,39"
"2010-03-25","8,21","8,16","8,34","8,20","+1,46","0,21"
"2010-03-26","8,22","8,22","8,60","8,60","+4,92","0,30"
"2010-03-29","8,60","8,42","8,60","8,46","-1,71","0,33"
"2010-03-30","8,39","8,39","8,51","8,51","+0,70","0,02"
"2010-03-31","8,46","8,27","8,46","8,31","-2,42","0,27"
"2010-04-01","8,31","8,31","8,44","8,44","+1,54","0,36"
"2010-04-06","8,43","8,43","8,47","8,43","-0,12","0,16"
"2010-04-07","8,44","8,44","8,47","8,46","+0,35","0,06"
"2010-04-08","8,46","8,15","8,46","8,17","-3,37","0,20"
"2010-04-09","8,15","8,15","8,41","8,41","+2,89","0,35"
"2010-04-12","8,36","8,36","8,58","8,55","+0,00","0,16"
"2010-04-13","8,80","8,60","8,80","8,60","+0,57","0,13"
"2010-04-14","8,62","8,62","8,73","8,65","+0,57","0,04"
"2010-04-15","8,79","8,56","8,79","8,56","-1,02","0,19"
