"data","otw","min","max","zamkniecie","zmiana","obroty mln"
"2010-01-04","25,06","24,15","25,63","25,05","+0,00","0,21"
"2010-01-05","25,30","24,87","26,78","26,59","+6,15","0,26"
"2010-01-06","25,82","25,82","27,73","27,73","+4,28","0,06"
"2010-01-07","27,72","26,83","27,72","26,83","-3,24","0,28"
"2010-01-08","27,12","25,87","27,12","26,48","-1,28","0,14"
"2010-01-11","26,48","25,54","26,48","26,25","-0,90","0,08"
"2010-01-12","26,25","24,96","26,25","26,21","-0,15","0,15"
"2010-01-13","25,82","25,01","26,21","26,20","-0,04","0,05"
"2010-01-14","26,06","25,65","26,30","26,30","+0,40","0,09"
"2010-01-15","26,30","25,20","26,30","26,02","-1,09","0,18"
"2010-01-18","26,11","26,00","27,15","27,15","+4,37","0,10"
"2010-01-19","27,16","26,12","27,16","27,12","-0,14","0,05"
"2010-01-20","27,12","26,30","27,12","27,07","-0,18","0,03"
"2010-01-21","26,37","25,85","26,37","26,21","-3,18","0,03"
"2010-01-22","25,39","24,97","26,25","26,13","-0,29","0,03"
"2010-01-25","26,18","25,30","26,19","25,40","-2,78","0,02"
"2010-01-26","24,99","24,99","25,40","25,35","-0,23","0,06"
"2010-01-27","24,99","24,49","26,18","25,06","-1,13","0,02"
"2010-01-28","24,92","24,92","26,11","24,96","-0,38","0,02"
"2010-01-29","24,87","24,87","25,90","25,35","+1,53","0,01"
"2010-02-01","25,35","24,88","25,81","25,78","+1,70","0,08"
"2010-02-02","25,06","25,06","26,05","26,04","+1,04","0,02"
"2010-02-03","25,25","25,25","25,95","25,63","-1,58","0,02"
"2010-02-04","25,81","24,89","25,96","25,35","-1,12","0,05"
"2010-02-05","24,90","23,25","24,90","24,20","-4,53","0,11"
"2010-02-08","24,10","23,25","24,15","24,04","-0,67","0,16"
"2010-02-09","23,30","23,30","24,43","23,91","-0,52","0,01"
"2010-02-10","23,02","23,02","24,19","23,91","+0,00","0,01"
"2010-02-11","23,91","23,16","23,91","23,89","-0,08","0,02"
"2010-02-12","23,15","23,14","24,48","23,16","-3,08","0,07"
"2010-02-15","23,17","23,17","24,07","23,98","+3,55","0,02"
"2010-02-16","23,21","23,10","23,89","23,89","-0,36","0,03"
"2010-02-17","23,15","23,15","23,91","23,91","+0,08","0,06"
"2010-02-18","24,01","24,01","24,29","24,29","+1,60","0,02"
"2010-02-19","23,93","23,93","24,38","24,38","+0,35","0,01"
"2010-02-22","24,52","24,52","26,30","26,25","+0,00","0,18"
"2010-02-23","25,63","25,39","26,36","26,15","-0,40","3,03"
"2010-02-24","26,09","25,83","26,11","26,11","-0,15","0,03"
"2010-02-25","25,37","25,37","27,41","27,26","+4,40","0,15"
"2010-02-26","26,59","26,59","28,26","28,26","+3,68","0,13"
"2010-03-01","28,37","27,26","28,61","28,59","+1,15","0,43"
"2010-03-02","28,59","27,74","28,65","28,65","+0,20","0,32"
"2010-03-03","28,45","28,22","29,54","28,69","+0,17","3,17"
"2010-03-04","29,07","28,93","30,41","30,32","+5,67","0,38"
"2010-03-05","30,41","30,32","31,08","30,95","+2,08","0,11"
"2010-03-08","30,74","30,51","31,43","30,70","-0,80","0,05"
"2010-03-09","30,25","29,29","30,49","29,89","-2,65","0,10"
"2010-03-10","29,84","29,17","30,24","29,54","-1,15","0,07"
"2010-03-11","29,53","29,53","30,61","30,03","+1,65","0,08"
"2010-03-12","30,59","30,03","30,61","30,03","+0,00","0,13"
"2010-03-15","29,84","29,29","30,41","29,29","-2,48","0,01"
"2010-03-16","29,27","28,70","29,65","29,65","+1,24","0,06"
"2010-03-17","29,71","28,90","30,53","30,03","+1,29","0,21"
"2010-03-18","30,13","30,13","30,13","30,13","+0,32","0,01"
"2010-03-19","30,13","30,12","30,22","30,22","+0,32","0,01"
"2010-03-22","30,42","28,98","30,60","30,60","+1,23","0,04"
"2010-03-23","30,61","29,84","31,53","31,53","+3,06","0,18"
"2010-03-24","32,09","32,04","32,85","32,42","+2,82","0,20"
"2010-03-25","32,47","32,33","32,81","32,71","+0,88","0,02"
"2010-03-26","32,70","32,14","32,70","32,66","-0,15","0,03"
"2010-03-29","32,61","32,34","32,95","32,52","-0,44","0,35"
"2010-03-30","32,95","32,61","34,24","33,91","+4,26","0,17"
"2010-03-31","34,24","34,24","34,91","34,59","+2,03","0,26"
"2010-04-01","34,90","34,23","35,20","35,20","+1,74","0,19"
"2010-04-06","35,20","34,86","35,28","34,91","-0,82","0,65"
"2010-04-07","35,20","34,86","35,39","35,14","+0,66","1,23"
"2010-04-08","34,90","34,40","34,90","34,83","-0,88","0,14"
"2010-04-09","34,92","34,44","35,00","34,80","-0,09","0,20"
"2010-04-12","34,38","34,38","34,50","34,40","+0,00","0,10"
"2010-04-13","34,40","33,01","34,40","33,10","-3,78","0,07"
"2010-04-14","33,10","33,01","33,78","33,51","+1,24","0,21"
"2010-04-15","33,80","33,31","33,80","33,79","+0,84","0,11"
"2010-04-16","33,01","32,44","33,77","33,50","-0,86","0,15"
"2010-04-19","33,30","31,32","33,30","32,00","-4,48","0,13"
"2010-04-20","31,60","31,60","32,00","31,80","-0,62","0,20"
"2010-04-21","32,54","32,00","32,54","32,00","+0,63","0,07"
"2010-04-22","32,48","32,00","32,49","32,49","+1,53","0,05"
"2010-04-23","32,48","32,48","32,48","32,48","-0,03","0,01"
"2010-04-26","32,40","32,40","32,99","32,99","+1,57","0,01"
"2010-04-27","32,40","32,30","33,48","33,48","+1,49","0,22"
"2010-04-28","33,40","32,80","33,60","33,60","+0,36","0,06"
"2010-04-29","33,60","33,49","33,80","33,80","+0,60","0,06"
"2010-04-30","32,01","32,01","33,80","33,80","+0,00","0,08"
"2010-05-04","33,10","33,09","33,50","33,50","-0,89","0,10"
"2010-05-05","33,74","33,20","33,74","33,50","+0,00","0,09"
"2010-05-06","33,53","32,00","33,53","33,00","-1,49","0,69"
"2010-05-07","31,23","30,51","32,90","31,02","-6,00","0,35"
"2010-05-10","30,00","30,00","32,00","30,85","-0,55","0,31"
"2010-05-11","31,00","31,00","31,76","31,70","+2,76","0,06"
"2010-05-12","32,00","31,94","32,00","31,95","+0,79","0,01"
"2010-05-13","31,05","31,05","32,40","32,00","+0,16","0,16"
"2010-05-14","32,44","32,44","33,50","32,50","+1,56","0,14"
"2010-05-17","32,79","32,75","32,79","32,75","+0,77","0,00"
"2010-05-18","33,10","32,50","33,10","33,00","+0,76","0,02"
"2010-05-19","32,60","32,00","33,00","32,90","-0,30","0,27"
"2010-05-20","32,90","32,02","32,90","32,03","-2,64","0,06"
"2010-05-21","32,39","32,15","32,90","32,89","+2,68","0,44"
"2010-05-24","32,63","32,10","32,63","32,60","-0,88","0,06"
"2010-05-25","32,60","32,00","32,63","32,50","-0,31","0,04"
