"data","otw","min","max","zamkniecie","zmiana","obroty mln"
"2013-08-30","206,05","206,05","206,05","206,05","+0,00","0,00"
"2013-09-02","206,00","206,00","206,00","206,00","-0,02","0,00"
"2013-09-03","206,00","202,05","211,90","203,55","-1,19","0,14"
"2013-09-04","204,05","204,05","204,05","204,05","+0,25","0,01"
"2013-09-05","204,05","204,00","204,50","204,00","-0,02","0,03"
"2013-09-06","204,50","204,50","204,50","204,50","+0,25","0,00"
"2013-09-09","205,00","205,00","207,00","205,00","+0,24","0,01"
"2013-09-10","205,00","205,00","205,00","205,00","+0,00","0,01"
"2013-09-11","204,05","204,05","204,05","204,05","-0,46","0,00"
"2013-09-12","205,00","204,05","205,00","204,05","+0,00","0,02"
"2013-09-13","204,00","204,00","207,00","207,00","+1,45","0,03"
"2013-09-16","207,00","207,00","209,00","209,00","+0,97","0,01"
"2013-09-17","209,00","208,60","211,00","210,00","+0,48","0,09"
"2013-09-18","205,00","205,00","216,00","215,00","+2,38","0,12"
"2013-09-19","214,00","214,00","218,00","218,00","+1,40","0,02"
"2013-09-20","216,00","216,00","217,50","217,50","-0,23","0,00"
"2013-09-23","217,50","217,50","221,00","220,00","+1,15","0,05"
"2013-09-24","220,00","220,00","220,00","220,00","+0,00","0,01"
"2013-09-26","220,20","219,00","220,20","219,00","-0,45","0,02"
"2013-09-27","219,00","219,00","219,00","219,00","+0,00","0,00"
"2013-09-30","220,00","220,00","220,00","220,00","+0,46","0,00"
"2013-10-02","220,00","220,00","222,00","222,00","+0,91","0,10"
"2013-10-03","222,00","222,00","222,00","222,00","+0,00","0,00"
"2013-10-04","222,00","222,00","222,00","222,00","+0,00","0,00"
"2013-10-11","217,00","216,80","222,00","222,00","+0,00","0,04"
"2013-10-14","221,80","221,80","225,00","225,00","+1,35","0,06"
"2013-10-15","226,10","226,10","231,00","231,00","+2,67","0,04"
"2013-10-16","231,00","231,00","240,00","238,00","+3,03","0,03"
"2013-10-17","240,00","235,00","244,00","235,00","-1,26","0,03"
"2013-10-21","238,00","238,00","238,00","238,00","+1,28","0,00"
"2013-10-22","234,95","234,95","234,95","234,95","-1,28","0,00"
"2013-10-25","238,00","238,00","238,00","238,00","+1,30","0,01"
"2013-10-28","238,00","228,05","238,00","228,05","-4,18","0,01"
"2013-10-29","226,65","226,65","234,95","234,95","+3,03","0,01"
"2013-10-30","238,50","238,50","250,85","250,85","+6,77","0,07"
"2013-10-31","260,00","260,00","281,00","280,05","+11,64","0,03"
"2013-11-04","270,00","270,00","284,00","282,00","+0,00","0,02"
"2013-11-05","280,00","280,00","280,00","280,00","-0,71","0,01"
"2013-11-06","280,00","280,00","290,00","290,00","+3,57","0,03"
"2013-11-07","290,20","275,00","298,00","275,00","-5,17","0,04"
"2013-11-08","278,00","278,00","280,00","280,00","+1,82","0,01"
