"data","otw","min","max","zamkniecie","zmiana","obroty mln"
"2011-08-02","6,03","5,68","6,15","5,86","+0,00","10,49"
"2011-08-03","5,70","5,13","5,95","5,30","-9,56","9,38"
"2011-08-04","5,47","4,46","5,64","4,65","-12,26","15,52"
"2011-08-05","4,20","4,01","5,20","4,65","+0,00","29,88"
"2011-08-08","4,65","4,41","5,05","5,03","+8,17","32,68"
"2011-08-09","5,15","4,72","5,26","5,24","+4,17","23,18"
"2011-08-10","5,60","4,90","5,67","5,01","-4,39","18,12"
"2011-08-11","5,26","4,83","5,36","5,29","+5,59","14,83"
"2011-08-12","5,29","5,12","5,50","5,40","+2,08","12,34"
"2011-08-16","5,50","5,18","5,50","5,41","+0,19","6,30"
"2011-08-17","5,26","5,23","5,40","5,34","-1,29","4,03"
"2011-08-18","5,19","4,40","5,25","4,60","-13,86","8,84"
"2011-08-19","4,46","4,37","4,89","4,75","+3,26","7,98"
"2011-08-22","4,80","4,74","5,14","5,05","+6,32","5,19"
"2011-08-23","5,14","4,91","5,38","5,12","+1,39","8,14"
"2011-08-24","5,19","5,04","5,28","5,15","+0,00","4,27"
"2011-08-25","5,26","5,07","5,26","5,10","-0,97","2,38"
"2011-08-26","4,87","4,80","5,19","5,18","+1,57","6,07"
"2011-08-29","5,24","5,15","5,38","5,18","+0,00","8,37"
"2011-08-30","5,25","4,96","5,31","5,06","-2,32","5,61"
"2011-08-31","5,12","4,91","5,12","5,10","+0,79","4,13"
"2011-09-01","5,04","4,83","5,04","4,90","-3,92","2,82"
"2011-09-02","4,85","4,59","4,92","4,87","-0,61","3,31"
"2011-09-05","4,63","4,50","4,77","4,50","-7,60","2,19"
"2011-09-06","4,49","4,40","4,66","4,54","+0,89","3,25"
"2011-09-07","4,66","4,60","4,72","4,70","+3,52","1,83"
"2011-09-08","4,72","4,60","4,73","4,61","-1,91","1,17"
"2011-09-09","4,55","4,39","4,56","4,39","-4,77","1,65"
"2011-09-12","4,10","3,94","4,20","4,00","-8,88","4,24"
"2011-09-13","4,20","3,78","4,20","3,80","-5,00","3,68"
"2011-09-14","3,65","3,62","3,80","3,66","-3,68","2,33"
"2011-09-15","3,72","3,72","3,95","3,95","+7,92","3,21"
"2011-09-16","4,08","3,95","4,13","4,08","+3,29","3,06"
"2011-09-19","3,85","3,77","3,94","3,82","-6,37","2,38"
"2011-09-20","3,81","3,78","3,97","3,97","+3,93","1,57"
"2011-09-21","3,99","3,87","3,99","3,90","-1,76","1,27"
"2011-09-22","3,77","3,50","3,81","3,56","-8,72","2,15"
"2011-09-23","3,52","3,20","3,55","3,50","-1,69","4,40"
"2011-09-26","3,32","3,31","3,65","3,54","+1,14","3,08"
"2011-09-27","3,63","3,46","3,68","3,46","-2,26","2,11"
"2011-09-28","3,39","3,31","3,49","3,46","+0,00","2,82"
"2011-09-29","3,40","3,38","3,62","3,60","+4,05","1,95"
"2011-09-30","3,58","3,53","3,76","3,58","-0,56","2,08"
"2011-10-03","3,47","3,45","3,54","3,47","-3,07","1,14"
"2011-10-04","3,40","3,27","3,43","3,37","-2,88","1,35"
