"data","otw","min","max","zamkniecie","zmiana","obroty mln"
"2011-10-10","1,00","0,69","1,00","0,76","+0,00","0,09"
"2011-10-11","0,80","0,73","0,84","0,75","-1,32","0,04"
"2011-10-12","0,76","0,70","0,78","0,78","+4,00","0,13"
"2011-10-13","0,73","0,73","0,80","0,80","+0,00","0,02"
"2011-10-14","0,78","0,78","0,82","0,81","+1,25","0,00"
"2011-10-17","0,82","0,82","0,88","0,86","+6,17","0,03"
"2011-10-18","0,83","0,83","0,87","0,86","+0,00","0,03"
"2011-10-19","0,86","0,86","0,89","0,88","+2,33","0,01"
"2011-10-20","0,88","0,85","0,88","0,85","-3,41","0,00"
"2011-10-21","0,85","0,81","0,88","0,83","-2,35","0,01"
"2011-10-24","0,83","0,83","0,85","0,83","+0,00","0,01"
"2011-10-25","0,83","0,83","0,86","0,84","+1,20","0,01"
"2011-10-26","0,87","0,83","0,89","0,87","+3,57","0,08"
"2011-10-27","0,87","0,84","0,89","0,85","-2,30","0,10"
"2011-10-28","0,82","0,77","0,86","0,86","+1,18","0,01"
"2011-10-31","0,80","0,80","0,87","0,87","+1,16","0,00"
"2011-11-02","0,81","0,81","0,87","0,86","-1,15","0,03"
"2011-11-03","0,86","0,83","0,88","0,85","-1,16","0,01"
"2011-11-04","0,85","0,84","0,86","0,86","+1,18","0,04"
"2011-11-07","0,86","0,86","0,90","0,89","+3,49","0,03"
"2011-11-08","0,88","0,88","0,99","0,97","+8,99","0,14"
"2011-11-09","1,03","0,97","1,12","1,04","+7,22","0,13"
"2011-11-10","1,07","0,93","1,07","1,01","-2,88","0,02"
"2011-11-14","0,96","0,93","1,02","0,93","-7,92","0,13"
"2011-11-15","0,90","0,90","1,03","1,03","+10,75","0,44"
"2011-11-16","1,05","1,05","1,10","1,10","+6,80","0,03"
"2011-11-17","1,11","1,07","1,15","1,12","+1,82","0,08"
"2011-11-18","1,08","1,08","1,13","1,13","+0,89","0,00"
"2011-11-21","1,05","1,04","1,10","1,06","-6,19","0,02"
"2011-11-22","1,02","1,02","1,12","1,07","+0,94","0,01"
"2011-11-23","1,07","1,07","1,07","1,07","+0,00","0,00"
"2011-11-24","1,07","1,07","1,07","1,07","+0,00","0,08"
"2011-11-25","1,07","1,03","1,07","1,06","-0,93","0,01"
"2011-11-28","1,00","0,99","1,07","1,07","+0,94","0,04"
"2011-11-29","1,06","1,04","1,08","1,08","+0,93","0,01"
"2011-11-30","1,07","1,05","1,14","1,14","+5,56","0,06"
"2011-12-01","1,10","1,07","1,15","1,10","-3,51","0,08"
"2011-12-02","1,11","1,09","1,12","1,10","+0,00","0,03"
"2011-12-05","1,10","1,10","1,15","1,15","+4,55","0,03"
"2011-12-06","1,13","1,13","1,22","1,20","+4,35","0,01"
"2011-12-07","1,26","1,18","1,37","1,35","+12,50","0,03"
"2011-12-08","1,30","1,25","1,35","1,30","-3,70","0,05"
"2011-12-09","1,29","1,26","1,31","1,30","+0,00","0,00"
"2011-12-12","1,29","1,27","1,32","1,30","+0,00","0,01"
"2011-12-13","1,27","1,27","1,31","1,30","+0,00","0,01"
"2011-12-14","1,32","1,23","1,32","1,28","-1,54","0,00"
"2011-12-15","1,29","1,25","1,29","1,29","+0,78","0,00"
"2011-12-16","1,23","1,23","1,29","1,28","-0,78","0,00"
"2011-12-19","1,29","1,20","1,30","1,27","-0,78","0,01"
"2011-12-20","1,25","1,22","1,27","1,27","+0,00","0,02"
"2011-12-21","1,24","1,24","1,39","1,34","+5,51","0,03"
"2011-12-22","1,37","1,35","1,45","1,45","+8,21","0,06"
"2011-12-23","1,47","1,46","1,56","1,54","+6,21","0,03"
"2011-12-27","1,55","1,52","1,69","1,55","+0,65","0,16"
"2011-12-28","1,63","1,58","1,68","1,62","+4,52","1,12"
"2011-12-29","1,64","1,56","1,64","1,60","-1,23","0,01"
"2011-12-30","1,61","1,56","1,61","1,58","-1,25","0,01"
"2012-01-02","1,72","1,58","1,72","1,69","+6,96","0,00"
"2012-01-03","1,73","1,65","1,73","1,66","-1,78","0,02"
"2012-01-04","1,62","1,58","1,64","1,58","-4,82","0,02"
"2012-01-05","1,59","1,46","1,63","1,59","+0,63","0,04"
"2012-01-09","1,55","1,46","1,58","1,49","-6,29","0,02"
"2012-01-10","1,49","1,46","1,51","1,47","-1,34","0,02"
"2012-01-11","1,47","1,40","1,47","1,42","-3,40","0,01"
"2012-01-12","1,49","1,49","1,50","1,50","+5,63","0,01"
"2012-01-13","1,50","1,43","1,50","1,50","+0,00","0,01"
"2012-01-16","1,41","1,40","1,49","1,45","-3,33","0,00"
"2012-01-17","1,49","1,39","1,51","1,50","+3,45","0,01"
"2012-01-18","1,50","1,50","1,50","1,50","+0,00","0,00"
"2012-01-19","1,52","1,42","1,52","1,46","-2,67","0,00"
"2012-01-20","1,46","1,46","1,46","1,46","+0,00","0,00"
"2012-01-23","1,42","1,41","1,50","1,50","+0,00","0,02"
"2012-01-24","1,41","1,41","1,50","1,50","+0,00","0,01"
"2012-01-25","1,51","1,47","1,52","1,51","+0,67","0,02"
