"data","otw","min","max","zamkniecie","zmiana","obroty mln"
"2010-01-04","10,03","10,02","10,19","10,18","+0,00","0,74"
"2010-01-05","10,20","10,03","10,25","10,10","-0,79","0,06"
"2010-01-06","10,18","10,18","10,30","10,30","+1,98","0,03"
"2010-01-07","10,05","10,05","10,20","10,20","-0,97","0,02"
"2010-01-08","10,07","10,07","11,05","10,64","+4,31","0,64"
"2010-01-11","10,50","10,50","10,89","10,70","+0,56","0,96"
"2010-01-12","10,80","10,50","10,80","10,68","-0,19","0,02"
"2010-01-13","10,51","10,51","10,70","10,65","-0,28","0,02"
"2010-01-14","10,60","10,60","10,80","10,78","+1,22","0,17"
"2010-01-15","10,78","10,78","10,97","10,97","+1,76","0,14"
"2010-01-18","10,96","10,96","10,97","10,97","+0,00","0,01"
"2010-01-19","11,00","10,64","11,00","10,97","+0,00","1,15"
"2010-01-20","10,98","10,98","11,60","11,55","+5,29","0,68"
"2010-01-21","11,61","11,30","12,19","12,10","+4,76","5,66"
"2010-01-22","12,09","11,80","12,09","11,95","-1,24","0,11"
"2010-01-25","11,55","11,55","11,89","11,89","-0,50","0,66"
"2010-01-26","11,26","11,26","11,69","11,69","-1,68","0,03"
"2010-01-27","11,41","11,41","12,20","12,20","+4,36","0,23"
"2010-01-28","12,40","12,40","12,79","12,40","+1,64","0,13"
"2010-01-29","12,43","11,93","12,49","12,39","-0,08","0,03"
"2010-02-01","12,00","11,81","12,38","12,29","-0,81","0,12"
"2010-02-02","12,00","12,00","12,28","12,28","-0,08","0,00"
"2010-02-03","11,63","11,63","12,06","12,05","-1,87","0,04"
"2010-02-04","12,00","11,88","12,09","12,09","+0,33","0,55"
"2010-02-05","11,66","11,60","12,19","12,07","-0,17","0,17"
"2010-02-08","11,52","11,52","12,00","11,98","-0,75","0,41"
"2010-02-09","11,73","11,73","11,95","11,95","-0,25","0,08"
"2010-02-10","11,95","11,51","11,95","11,71","-2,01","0,05"
"2010-02-11","11,53","11,53","11,89","11,89","+1,54","0,12"
"2010-02-12","11,57","11,57","11,70","11,65","-2,02","0,59"
"2010-02-15","11,51","11,51","11,88","11,70","+0,43","0,30"
"2010-02-16","11,70","11,70","11,79","11,70","+0,00","0,30"
"2010-02-17","11,60","11,60","11,89","11,89","+1,62","0,10"
"2010-02-18","11,89","11,65","11,89","11,89","+0,00","0,01"
"2010-02-19","11,65","11,65","11,80","11,79","-0,84","0,01"
"2010-02-22","11,83","11,73","11,99","11,99","+0,00","0,06"
"2010-02-23","11,99","11,90","12,04","12,03","+0,33","0,10"
"2010-02-24","11,80","11,80","12,10","12,10","+0,58","0,04"
"2010-02-25","12,10","11,90","12,50","12,49","+3,22","0,70"
"2010-02-26","12,40","12,35","12,50","12,49","+0,00","0,58"
"2010-03-01","12,50","12,35","12,80","12,79","+2,40","0,74"
"2010-03-02","12,79","12,60","12,88","12,87","+0,63","0,18"
"2010-03-03","12,74","12,65","12,74","12,68","-1,48","0,10"
"2010-03-04","12,87","12,71","12,90","12,71","+0,24","0,07"
"2010-03-05","12,99","12,90","12,99","12,90","+1,49","0,02"
"2010-03-08","12,89","12,64","12,89","12,79","-0,85","1,84"
"2010-03-09","12,79","12,62","12,80","12,80","+0,08","0,30"
"2010-03-10","12,80","12,80","12,98","12,97","+1,33","0,14"
"2010-03-11","12,97","12,97","13,47","13,35","+2,93","0,09"
"2010-03-12","13,35","13,35","13,89","13,60","+1,87","0,10"
"2010-03-15","13,39","13,03","13,60","13,60","+0,00","0,03"
"2010-03-16","13,80","13,60","13,80","13,70","+0,74","0,47"
"2010-03-17","13,79","13,70","13,79","13,70","+0,00","0,04"
"2010-03-18","13,78","13,78","13,90","13,80","+0,73","0,46"
"2010-03-19","13,88","13,12","13,88","13,50","-2,17","0,32"
"2010-03-22","13,00","12,67","13,00","12,80","-5,19","0,14"
"2010-03-23","12,85","12,85","12,97","12,90","+0,78","0,07"
"2010-03-24","12,88","12,80","12,94","12,80","-0,78","0,09"
"2010-03-25","12,90","12,62","12,90","12,63","-1,33","1,22"
"2010-03-26","12,30","12,21","12,50","12,35","-2,22","0,29"
"2010-03-29","12,10","12,01","12,25","12,19","-1,30","4,69"
"2010-03-30","12,20","11,60","12,25","11,80","-3,20","0,08"
