"data","otw","min","max","zamkniecie","zmiana","obroty mln"
"2010-01-04","7,78","7,55","7,81","7,58","+0,00","1,18"
"2010-01-05","7,60","7,51","8,02","7,55","-0,40","1,86"
"2010-01-06","7,57","7,38","7,61","7,44","-1,46","0,85"
"2010-01-07","7,37","7,15","7,55","7,28","-2,15","1,56"
"2010-01-08","7,32","7,32","7,67","7,35","+0,96","1,52"
"2010-01-11","7,44","7,30","7,45","7,34","-0,14","1,17"
"2010-01-12","7,34","7,28","7,54","7,35","+0,14","1,26"
"2010-01-13","7,43","7,27","7,49","7,47","+1,63","0,96"
"2010-01-14","7,58","7,35","7,59","7,42","-0,67","0,93"
"2010-01-15","7,40","7,33","7,49","7,36","-0,81","0,47"
"2010-01-18","7,35","7,21","7,37","7,29","-0,95","0,65"
"2010-01-19","7,20","7,04","7,22","7,04","-3,43","1,33"
"2010-01-20","7,04","6,95","7,22","7,17","+1,85","3,63"
"2010-01-21","7,23","7,11","7,28","7,18","+0,14","0,65"
"2010-01-22","7,03","6,70","7,09","6,90","-3,90","1,32"
"2010-01-25","6,97","6,97","7,40","7,22","+4,64","1,66"
"2010-01-26","7,20","6,81","7,20","6,95","-3,74","0,70"
"2010-01-27","6,90","6,87","7,05","6,93","-0,29","0,88"
"2010-01-28","6,94","6,94","7,21","7,10","+2,45","16,96"
"2010-01-29","7,02","6,92","7,10","7,04","-0,85","0,68"
"2010-02-01","7,03","6,83","7,07","6,90","-1,99","0,63"
"2010-02-02","6,90","6,66","6,98","6,68","-3,19","0,93"
"2010-02-03","6,66","6,66","6,85","6,73","+0,75","0,46"
"2010-02-04","6,69","6,33","6,73","6,42","-4,61","1,64"
"2010-02-05","6,10","6,00","6,25","6,11","-4,83","1,03"
"2010-02-08","6,10","5,55","6,21","5,75","-5,89","1,52"
"2010-02-09","5,79","5,61","5,85","5,79","+0,70","0,59"
"2010-02-10","5,84","5,75","6,07","5,99","+3,45","0,87"
"2010-02-11","6,03","5,93","6,43","6,22","+3,84","2,61"
"2010-02-12","6,25","6,16","6,45","6,35","+2,09","1,18"
"2010-02-15","6,39","6,38","6,60","6,49","+2,20","1,02"
"2010-02-16","6,50","6,22","6,57","6,34","-2,31","0,82"
"2010-02-17","6,37","6,32","6,49","6,40","+0,95","0,43"
"2010-02-18","6,44","6,02","6,45","6,10","-4,69","0,69"
"2010-02-19","6,00","5,91","6,18","6,08","-0,33","0,41"
"2010-02-22","6,40","6,21","6,40","6,24","+0,00","1,22"
"2010-02-23","6,22","6,22","6,43","6,35","+1,76","1,53"
"2010-02-24","6,35","6,20","6,65","6,28","-1,10","1,71"
"2010-02-25","6,31","6,10","6,38","6,25","-0,48","0,28"
"2010-02-26","6,25","6,05","6,38","6,30","+0,80","0,29"
"2010-03-01","6,24","6,15","6,40","6,35","+0,79","0,33"
"2010-03-02","6,40","6,19","6,40","6,24","-1,73","0,38"
"2010-03-03","6,20","6,11","6,66","6,60","+5,77","1,49"
"2010-03-04","6,77","6,70","7,43","7,20","+9,09","4,94"
"2010-03-05","7,26","7,08","7,34","7,21","+0,14","1,40"
"2010-03-08","7,37","7,32","7,70","7,42","+2,91","1,05"
"2010-03-09","7,52","7,10","7,52","7,30","-1,62","0,77"
"2010-03-10","7,30","7,05","7,30","7,10","-2,74","1,73"
"2010-03-11","7,09","6,92","7,30","7,07","-0,42","1,36"
"2010-03-12","7,00","6,92","7,42","7,15","+1,13","2,27"
"2010-03-15","7,29","7,15","7,59","7,40","+3,50","2,19"
"2010-03-16","7,49","7,25","8,05","8,00","+8,11","5,09"
"2010-03-17","8,28","8,15","8,66","8,43","+5,37","5,96"
"2010-03-18","8,59","7,95","8,70","8,10","-3,91","2,41"
"2010-03-19","8,00","7,85","8,21","7,94","-1,98","1,03"
"2010-03-22","7,87","7,52","7,93","7,75","-2,39","1,59"
"2010-03-23","7,99","7,75","8,15","8,00","+3,23","1,91"
"2010-03-24","8,07","7,89","8,13","8,00","+0,00","1,02"
"2010-03-25","8,00","7,85","8,40","8,29","+3,62","1,76"
