"data","otw","min","max","zamkniecie","zmiana","obroty mln"
"2010-01-04","4,20","4,10","4,28","4,14","+0,00","0,07"
"2010-01-05","4,14","3,99","4,25","4,25","+2,66","4,65"
"2010-01-06","4,32","4,22","4,32","4,32","+1,65","0,15"
"2010-01-07","4,16","4,16","4,35","4,30","-0,46","0,68"
"2010-01-08","4,28","4,28","4,38","4,35","+1,16","0,08"
"2010-01-11","4,34","4,25","4,40","4,34","-0,23","0,06"
"2010-01-12","4,25","4,19","4,36","4,36","+0,46","0,16"
"2010-01-13","4,10","4,10","4,25","4,22","-3,21","0,08"
"2010-01-14","4,17","4,12","4,28","4,28","+1,42","0,13"
"2010-01-15","4,25","4,17","4,59","4,50","+5,14","0,47"
"2010-01-18","4,41","4,41","4,50","4,50","+0,00","0,39"
"2010-01-19","4,50","4,42","4,52","4,52","+0,44","0,23"
"2010-01-20","4,52","4,41","4,52","4,49","-0,66","0,08"
"2010-01-21","4,30","4,30","4,50","4,49","+0,00","0,30"
"2010-01-22","4,38","4,32","4,49","4,45","-0,89","0,34"
"2010-01-25","4,43","4,36","4,44","4,40","-1,12","0,20"
"2010-01-26","4,40","4,07","4,40","4,39","-0,23","0,33"
"2010-01-27","4,31","4,22","4,40","4,39","+0,00","0,76"
"2010-01-28","4,40","4,31","4,62","4,57","+4,10","0,96"
"2010-01-29","4,42","4,42","4,60","4,60","+0,66","0,05"
"2010-02-01","4,57","4,34","4,57","4,53","-1,52","0,02"
"2010-02-02","4,53","4,41","4,60","4,56","+0,66","0,36"
"2010-02-03","4,50","4,50","4,65","4,60","+0,88","0,24"
"2010-02-04","4,53","4,44","4,64","4,44","-3,48","0,03"
"2010-02-05","4,39","4,06","4,40","4,40","-0,90","0,39"
"2010-02-08","4,36","4,11","4,36","4,35","-1,14","0,03"
"2010-02-09","4,15","4,15","4,44","4,44","+2,07","0,05"
"2010-02-10","4,30","4,30","4,50","4,50","+1,35","0,05"
"2010-02-11","4,26","4,26","4,45","4,44","-1,33","0,12"
"2010-02-12","4,33","4,33","4,49","4,44","+0,00","0,05"
"2010-02-15","4,44","4,40","4,55","4,55","+2,48","0,09"
"2010-02-16","4,45","4,44","4,57","4,57","+0,44","0,14"
"2010-02-17","4,57","4,45","4,60","4,60","+0,66","0,38"
"2010-02-18","4,55","4,55","4,65","4,60","+0,00","0,13"
"2010-02-19","4,36","4,36","4,60","4,60","+0,00","1,68"
"2010-02-22","4,60","4,51","4,68","4,68","+0,00","0,25"
"2010-02-23","4,69","4,65","4,75","4,69","+0,21","0,23"
"2010-02-24","4,74","4,50","4,76","4,65","-0,85","0,74"
"2010-02-25","4,55","4,41","4,60","4,60","-1,08","0,10"
"2010-02-26","4,40","4,40","4,63","4,60","+0,00","0,15"
"2010-03-01","4,60","4,55","4,60","4,55","-1,09","0,03"
"2010-03-02","4,49","4,40","4,55","4,55","+0,00","0,36"
"2010-03-03","4,42","4,41","4,55","4,55","+0,00","0,11"
"2010-03-04","4,54","4,43","4,55","4,55","+0,00","0,10"
"2010-03-05","4,55","4,50","4,55","4,54","-0,22","0,19"
"2010-03-08","4,54","4,50","4,65","4,65","+2,42","0,45"
"2010-03-09","4,65","4,55","4,66","4,66","+0,22","0,03"
"2010-03-10","4,56","4,55","4,90","4,90","+5,15","0,77"
"2010-03-11","4,89","4,88","4,92","4,89","-0,20","0,12"
"2010-03-12","4,89","4,75","4,89","4,75","-2,86","0,21"
"2010-03-15","4,80","4,75","4,80","4,75","+0,00","0,29"
"2010-03-16","4,75","4,67","4,85","4,84","+1,89","0,20"
"2010-03-17","4,78","4,78","4,90","4,85","+0,21","0,71"
"2010-03-18","4,90","4,81","4,94","4,93","+1,65","0,41"
"2010-03-19","4,95","4,85","4,95","4,93","+0,00","0,43"
"2010-03-22","4,90","4,70","5,00","5,00","+1,42","0,30"
"2010-03-23","5,00","4,95","5,09","5,00","+0,00","0,18"
"2010-03-24","5,00","5,00","5,09","5,00","+0,00","0,41"
"2010-03-25","5,09","4,90","5,09","5,09","+1,80","0,29"
"2010-03-26","5,09","5,00","5,11","5,08","-0,20","0,41"
"2010-03-29","5,10","5,00","5,10","5,03","-0,98","0,49"
"2010-03-30","5,03","5,00","5,13","5,13","+1,99","0,53"
"2010-03-31","5,02","5,00","5,13","5,02","-2,14","0,17"
"2010-04-01","5,02","5,00","5,02","5,00","-0,40","0,22"
"2010-04-06","5,00","5,00","5,04","5,00","+0,00","0,10"
"2010-04-07","5,02","4,82","5,02","4,92","-1,60","0,62"
"2010-04-08","4,92","4,43","4,92","4,80","-2,44","0,18"
"2010-04-09","4,80","4,68","4,80","4,80","+0,00","0,06"
"2010-04-12","4,80","4,65","4,84","4,84","+0,00","0,12"
"2010-04-13","4,88","4,80","4,88","4,80","-0,83","0,03"
"2010-04-14","4,70","4,70","4,80","4,78","-0,42","0,27"
"2010-04-15","4,72","4,70","4,78","4,76","-0,42","0,13"
"2010-04-16","4,76","4,70","4,78","4,78","+0,42","0,21"
"2010-04-19","4,70","4,65","4,75","4,65","-2,72","0,14"
"2010-04-20","4,60","4,60","4,64","4,62","-0,65","0,03"
"2010-04-21","4,61","4,60","4,64","4,60","-0,43","0,04"
"2010-04-22","4,64","4,60","4,80","4,80","+4,35","1,12"
"2010-04-23","4,61","4,61","4,80","4,78","-0,42","0,06"
"2010-04-26","4,90","4,70","4,93","4,70","-1,67","0,09"
"2010-04-27","4,70","4,70","4,90","4,75","+1,06","0,08"
"2010-04-28","4,64","4,62","4,70","4,62","-2,74","0,06"
"2010-04-29","4,47","4,47","4,84","4,65","+0,65","0,05"
"2010-04-30","4,89","4,70","4,89","4,84","+4,09","0,01"
"2010-05-04","4,75","4,75","4,90","4,90","+1,24","0,02"
"2010-05-05","4,79","4,60","4,79","4,79","-2,24","0,18"
"2010-05-06","4,60","4,58","4,85","4,70","-1,88","0,20"
"2010-05-07","4,51","4,20","4,69","4,65","-1,06","0,23"
"2010-05-10","4,49","4,49","4,65","4,60","-1,08","0,15"
"2010-05-11","4,69","4,45","4,69","4,50","-2,17","0,09"
"2010-05-12","4,61","4,46","4,61","4,50","+0,00","1,07"
"2010-05-13","4,59","4,40","4,59","4,50","+0,00","0,09"
"2010-05-14","4,49","4,31","4,50","4,50","+0,00","0,06"
"2010-05-17","4,40","4,30","4,42","4,42","-1,78","0,18"
"2010-05-18","4,40","4,23","4,50","4,50","+1,81","0,24"
"2010-05-19","4,30","4,20","4,37","4,37","-2,89","0,22"
"2010-05-20","4,22","4,20","4,37","4,20","-3,89","0,14"
"2010-05-21","3,92","3,92","4,15","4,07","-3,10","0,58"
"2010-05-24","4,05","4,02","4,19","4,08","+0,25","0,04"
"2010-05-25","4,08","3,87","4,09","4,09","+0,25","0,21"
"2010-05-26","4,09","4,09","4,50","4,50","+10,02","0,16"
"2010-05-27","4,62","4,33","4,62","4,50","+0,00","0,14"
"2010-05-28","4,70","4,60","4,70","4,60","+2,22","0,17"
"2010-05-31","4,64","4,60","4,64","4,60","+0,00","0,01"
"2010-06-01","4,55","4,49","4,70","4,70","+2,17","0,07"
"2010-06-02","4,69","4,45","4,69","4,53","-3,62","0,26"
"2010-06-04","4,50","4,47","4,50","4,47","-1,32","0,05"
"2010-06-07","4,22","4,21","4,50","4,50","+0,67","0,28"
"2010-06-08","4,47","4,47","4,47","4,47","-0,67","0,00"
"2010-06-09","4,49","4,24","4,49","4,24","-5,15","0,14"
"2010-06-10","4,24","4,21","4,35","4,21","-0,71","0,01"
"2010-06-11","4,24","4,24","4,43","4,30","+2,14","0,05"
"2010-06-14","4,19","4,18","4,28","4,26","-0,93","0,08"
"2010-06-15","4,20","4,11","4,20","4,11","-3,52","0,02"
"2010-06-16","4,20","4,20","4,40","4,40","+7,06","0,07"
"2010-06-17","4,40","4,25","4,40","4,25","-3,41","0,10"
"2010-06-18","4,21","4,20","4,40","4,40","+3,53","0,11"
"2010-06-21","4,50","4,45","4,50","4,46","+1,36","0,07"
"2010-06-22","4,23","4,23","4,44","4,44","-0,45","0,12"
"2010-06-23","4,40","4,25","4,40","4,39","-1,13","0,11"
"2010-06-24","4,45","4,41","4,48","4,48","+2,05","0,02"
"2010-06-25","4,48","4,26","4,48","4,26","-4,91","0,01"
"2010-06-28","4,26","4,20","4,27","4,20","-1,41","0,05"
"2010-06-29","4,20","4,03","4,20","4,03","-4,05","0,03"
"2010-06-30","4,00","3,82","4,27","4,20","+4,22","0,03"
"2010-07-01","3,95","3,95","4,20","4,20","+0,00","0,02"
"2010-07-02","4,22","4,22","4,37","4,37","+4,05","0,05"
"2010-07-05","4,38","4,12","4,38","4,36","-0,23","0,02"
"2010-07-06","4,24","4,12","4,48","4,48","+2,75","0,03"
"2010-07-07","4,48","4,40","4,49","4,49","+0,22","0,02"
"2010-07-08","4,49","4,44","4,49","4,48","-0,22","0,01"
"2010-07-09","4,48","4,30","4,48","4,44","-0,89","0,06"
"2010-07-12","4,31","4,23","4,44","4,23","-4,73","0,01"
"2010-07-13","4,30","4,24","4,30","4,30","+1,65","0,02"
"2010-07-14","4,38","4,30","4,38","4,35","+1,16","0,00"
"2010-07-15","4,35","4,29","4,48","4,48","+2,99","0,02"
"2010-07-16","4,36","4,35","4,36","4,36","-2,68","0,07"
"2010-07-19","4,25","4,20","4,25","4,20","-3,67","0,00"
"2010-07-20","4,20","4,20","4,30","4,30","+0,00","0,00"
"2010-07-22","4,30","4,30","4,30","4,30","+0,00","0,04"
"2010-07-23","4,20","4,20","4,35","4,35","+1,16","0,03"
"2010-07-26","4,35","4,20","4,35","4,35","+0,00","0,02"
"2010-07-27","4,25","4,25","4,25","4,25","-2,30","0,03"
"2010-07-28","4,25","4,15","4,25","4,25","+0,00","0,05"
"2010-07-29","4,15","4,15","4,22","4,15","-2,35","0,07"
"2010-07-30","4,12","4,12","4,20","4,15","+0,00","0,02"
"2010-08-02","4,11","4,10","4,15","4,15","+0,00","0,03"
"2010-08-03","4,15","4,08","4,15","4,15","+0,00","0,03"
"2010-08-04","4,15","4,15","4,15","4,15","+0,00","0,00"
"2010-08-05","4,04","4,01","4,10","4,09","-1,45","0,02"
"2010-08-06","4,05","4,02","4,05","4,05","-0,98","0,02"
"2010-08-09","4,04","4,04","4,04","4,04","-0,25","0,00"
"2010-08-10","4,02","3,96","4,03","4,03","-0,25","0,04"
"2010-08-11","3,95","3,72","3,95","3,90","-3,23","1,44"
"2010-08-12","3,83","3,81","3,90","3,83","-1,79","0,06"
"2010-08-13","3,78","3,78","3,85","3,85","+0,52","0,12"
"2010-08-16","3,78","3,75","3,79","3,76","-2,34","0,01"
"2010-08-17","3,76","3,76","3,81","3,81","+1,33","0,13"
"2010-08-18","3,93","3,78","3,93","3,80","-0,26","0,08"
"2010-08-19","3,89","3,80","3,90","3,85","+1,32","0,02"
"2010-08-20","3,91","3,85","3,99","3,99","+3,64","0,09"
"2010-08-23","3,99","3,86","3,99","3,99","+0,00","0,08"
"2010-08-24","3,84","3,73","3,95","3,94","-1,25","0,65"
"2010-08-25","3,90","3,85","3,99","3,99","+1,27","0,41"
"2010-08-26","3,95","3,86","3,95","3,95","-1,00","0,05"
"2010-08-27","3,82","3,82","3,90","3,90","-1,27","0,82"
"2010-08-30","3,83","3,81","3,94","3,81","-2,31","0,06"
"2010-08-31","3,80","3,59","3,88","3,88","+1,84","0,95"
"2010-09-01","3,67","3,67","3,94","3,83","-1,29","0,11"
"2010-09-02","3,84","3,74","3,84","3,84","+0,26","0,03"
"2010-09-03","3,84","3,84","3,84","3,84","+0,00","0,00"
