"data","otw","min","max","zamkniecie","zmiana","obroty mln"
"2010-01-04","61,40","61,40","62,32","61,54","+0,00","13,76"
"2010-01-05","61,64","60,96","61,88","61,49","-0,08","35,80"
"2010-01-06","61,69","60,33","61,69","61,40","-0,16","10,23"
"2010-01-07","60,91","59,69","61,20","59,69","-2,78","11,11"
"2010-01-08","60,42","58,28","60,86","58,62","-1,80","25,14"
"2010-01-11","59,16","57,99","59,45","58,77","+0,25","18,41"
"2010-01-12","58,42","57,11","58,77","57,30","-2,49","59,66"
"2010-01-13","57,55","57,45","58,04","57,50","+0,34","17,69"
"2010-01-14","58,28","57,55","58,28","57,69","+0,34","9,62"
"2010-01-15","57,79","57,60","59,40","57,74","+0,08","14,68"
"2010-01-18","58,18","57,99","59,16","59,11","+2,36","21,40"
"2010-01-19","58,96","58,38","59,25","58,67","-0,74","33,17"
"2010-01-20","59,06","58,72","59,06","58,86","+0,33","54,72"
"2010-01-21","58,72","58,47","58,86","58,67","-0,33","21,02"
"2010-01-22","58,23","57,99","58,67","58,08","-1,00","22,31"
"2010-01-25","57,99","57,89","58,23","58,18","+0,17","9,27"
"2010-01-26","57,99","57,89","58,47","58,47","+0,50","7,60"
"2010-01-27","58,77","58,23","58,77","58,23","-0,42","20,67"
"2010-01-28","58,23","57,89","58,86","58,18","-0,08","30,67"
"2010-01-29","58,18","57,84","59,25","58,96","+1,34","13,73"
"2010-02-01","58,47","58,38","58,91","58,47","-0,83","15,44"
"2010-02-02","58,28","57,50","58,91","57,50","-1,67","41,27"
"2010-02-03","57,50","57,50","58,38","58,38","+1,53","6,07"
"2010-02-04","58,28","56,28","58,42","57,50","-1,50","44,70"
"2010-02-05","56,52","54,43","58,18","55,31","-3,81","46,81"
"2010-02-08","55,55","54,38","56,04","55,31","+0,00","20,00"
"2010-02-09","55,55","54,77","55,99","55,55","+0,44","24,88"
"2010-02-10","55,06","54,48","55,89","54,48","-1,93","32,73"
"2010-02-11","55,06","53,41","55,55","53,84","-1,16","32,91"
"2010-02-12","55,16","53,21","55,16","55,11","+2,35","32,69"
"2010-02-15","55,31","53,89","55,31","54,19","-1,68","17,84"
