"data","otw","min","max","zamkniecie","zmiana","obroty mln"
"2010-01-04","8,66","8,18","8,66","8,60","+0,00","0,00"
"2010-01-05","8,92","8,45","8,92","8,45","-1,74","0,01"
"2010-01-06","8,78","8,78","8,78","8,78","+3,91","0,00"
"2010-01-07","8,80","8,69","8,93","8,69","-1,03","0,01"
"2010-01-08","8,41","8,41","8,67","8,67","-0,23","0,01"
"2010-01-11","8,20","8,20","8,67","8,67","+0,00","0,00"
"2010-01-12","8,11","8,11","8,59","8,59","-0,92","0,00"
"2010-01-13","8,15","8,15","8,65","8,65","+0,70","0,00"
"2010-01-14","8,16","8,16","8,50","8,50","-1,73","0,03"
"2010-01-15","8,44","8,44","8,44","8,44","-0,71","0,01"
"2010-01-19","8,19","8,16","8,44","8,44","+0,00","0,02"
"2010-01-20","8,15","8,00","8,45","8,09","-4,15","0,08"
"2010-01-21","7,86","7,86","8,09","8,07","-0,25","0,02"
"2010-01-22","8,00","7,98","8,07","8,07","+0,00","0,05"
"2010-01-25","8,06","7,99","8,06","8,02","-0,62","0,07"
"2010-01-26","8,05","8,00","8,05","8,00","-0,25","0,02"
"2010-01-28","8,01","8,01","8,19","8,19","+2,37","0,00"
"2010-01-29","7,78","7,78","8,10","8,00","-2,32","0,03"
"2010-02-01","7,81","7,76","7,95","7,95","-0,62","0,11"
"2010-02-02","7,72","7,71","8,08","8,08","+1,64","0,02"
"2010-02-03","7,61","7,61","8,30","8,30","+2,72","0,10"
"2010-02-04","8,53","8,29","8,80","8,29","-0,12","0,41"
"2010-02-05","8,30","8,00","8,30","8,00","-3,50","0,08"
"2010-02-08","8,00","7,50","8,00","7,70","-3,75","0,10"
"2010-02-09","7,97","7,85","7,97","7,85","+1,95","0,00"
"2010-02-10","7,95","7,95","7,95","7,95","+1,27","0,00"
"2010-02-11","7,90","7,85","8,00","8,00","+0,63","0,08"
"2010-02-12","7,81","7,81","8,00","7,99","-0,12","0,02"
"2010-02-15","8,00","8,00","8,32","8,00","+0,13","0,03"
"2010-02-16","8,28","8,28","8,79","8,40","+5,00","0,47"
"2010-02-17","8,55","8,36","8,67","8,67","+3,21","0,11"
"2010-02-18","8,67","8,41","8,68","8,68","+0,12","0,01"
"2010-02-19","8,40","8,40","8,68","8,68","+0,00","0,00"
"2010-02-23","8,51","8,45","8,66","8,66","+0,00","0,01"
"2010-02-24","8,40","8,35","8,40","8,35","-3,58","0,02"
"2010-02-25","8,34","8,31","8,61","8,61","+3,11","0,00"
"2010-03-01","8,33","8,33","8,60","8,60","-0,12","0,00"
"2010-03-03","8,30","8,24","8,50","8,49","-1,28","0,01"
"2010-03-04","8,31","8,30","8,50","8,50","+0,12","0,06"
"2010-03-05","8,61","8,33","8,64","8,64","+1,65","0,00"
"2010-03-09","9,00","8,85","9,00","8,99","+4,05","0,02"
"2010-03-10","8,98","8,90","9,19","9,00","+0,11","0,18"
"2010-03-11","9,10","9,00","9,10","9,00","+0,00","0,01"
"2010-03-12","8,80","8,51","9,09","9,09","+1,00","0,06"
"2010-03-15","9,19","9,04","9,19","9,10","+0,11","0,08"
"2010-03-16","9,29","8,90","9,50","9,30","+2,20","0,15"
"2010-03-17","9,29","9,03","9,29","9,27","-0,32","0,02"
"2010-03-18","9,04","9,04","9,25","9,25","-0,22","0,01"
"2010-03-19","9,04","9,04","9,35","9,12","-1,41","0,09"
"2010-03-22","9,11","9,11","9,38","9,38","+2,85","0,01"
"2010-03-23","9,05","9,05","9,38","9,37","-0,11","0,01"
"2010-03-24","9,35","9,20","9,45","9,45","+0,85","0,11"
"2010-03-25","9,44","9,44","9,44","9,44","-0,11","0,00"
"2010-03-29","9,21","9,21","9,39","9,39","-0,53","0,01"
"2010-03-30","9,35","9,26","9,60","9,60","+2,24","0,05"
"2010-03-31","9,50","9,50","9,68","9,68","+0,83","0,04"
"2010-04-01","9,50","9,30","9,69","9,68","+0,00","0,03"
"2010-04-06","9,40","9,40","9,68","9,68","+0,00","0,08"
"2010-04-07","9,45","9,45","9,64","9,64","-0,41","0,00"
"2010-04-08","9,40","9,40","9,58","9,58","-0,62","0,00"
"2010-04-09","9,31","9,31","9,67","9,67","+0,94","0,04"
"2010-04-12","9,64","9,64","9,64","9,64","+0,00","0,01"
"2010-04-13","9,32","9,32","9,52","9,33","-3,22","0,00"
"2010-04-14","9,33","9,33","9,49","9,49","+1,71","0,01"
"2010-04-15","9,32","9,21","9,47","9,47","-0,21","0,01"
"2010-04-16","9,11","9,00","9,40","9,35","-1,27","0,12"
"2010-04-19","9,19","9,19","9,19","9,19","-1,71","0,00"
"2010-04-20","8,91","8,85","9,19","9,19","+0,00","0,01"
"2010-04-21","9,00","9,00","9,18","9,18","-0,11","0,04"
"2010-04-22","9,15","9,00","9,20","9,20","+0,22","0,03"
"2010-04-23","8,96","8,81","8,96","8,94","-2,83","0,07"
"2010-04-26","8,95","8,92","9,24","9,19","+2,80","0,03"
"2010-04-27","9,18","9,18","9,18","9,18","-0,11","0,00"
"2010-04-28","8,90","8,75","9,16","9,16","-0,22","0,00"
"2010-04-29","9,19","9,19","9,19","9,19","+0,33","0,00"
"2010-04-30","9,10","9,10","9,10","9,10","-0,98","0,00"
"2010-05-04","8,76","8,76","9,19","9,07","-0,33","0,00"
"2010-05-05","8,76","8,31","9,14","8,99","-0,88","0,01"
"2010-05-06","8,76","8,65","8,76","8,75","-2,67","0,00"
"2010-05-07","8,21","8,21","8,60","8,60","-1,71","0,03"
"2010-05-10","8,59","8,59","9,13","9,13","+6,16","0,02"
"2010-05-11","9,13","9,13","9,13","9,13","+0,00","0,00"
"2010-05-12","9,18","9,18","9,18","9,18","+0,55","0,00"
"2010-05-13","8,60","8,52","9,15","9,15","-0,33","0,01"
"2010-05-14","9,18","9,18","9,18","9,18","+0,33","0,00"
"2010-05-17","8,47","8,45","8,47","8,45","-7,95","0,00"
"2010-05-18","8,63","8,20","8,80","8,20","-2,96","0,04"
"2010-05-19","8,31","8,31","8,77","8,77","+6,95","0,09"
"2010-05-20","8,20","8,20","8,99","8,99","+2,51","0,01"
"2010-05-21","8,64","8,47","8,99","8,89","-1,11","0,09"
"2010-05-24","8,40","8,40","9,14","8,90","+0,11","0,01"
