"data","otw","min","max","zamkniecie","zmiana","obroty mln"
"2010-01-04","1,96","1,96","2,02","1,99","+0,00","0,39"
"2010-01-05","2,01","1,99","2,07","2,04","+2,51","0,87"
"2010-01-06","2,03","2,03","2,11","2,06","+0,98","0,85"
"2010-01-07","2,05","2,01","2,23","2,10","+1,94","3,08"
"2010-01-08","2,13","2,09","2,16","2,11","+0,48","0,58"
"2010-01-11","2,12","2,08","2,15","2,10","-0,47","0,25"
"2010-01-12","2,09","2,08","2,15","2,12","+0,95","0,66"
"2010-01-13","2,13","2,10","2,17","2,16","+1,89","0,51"
"2010-01-14","2,13","2,10","2,18","2,15","-0,46","0,67"
"2010-01-15","2,15","2,14","2,22","2,16","+0,47","1,01"
"2010-01-18","2,16","2,10","2,16","2,16","+0,00","0,76"
"2010-01-19","2,13","2,07","2,20","2,14","-0,93","1,28"
"2010-01-20","2,14","2,09","2,14","2,11","-1,40","0,52"
"2010-01-21","2,11","2,03","2,11","2,07","-1,90","0,90"
"2010-01-22","2,07","1,99","2,07","2,02","-2,42","0,77"
"2010-01-25","1,98","1,97","2,02","1,99","-1,49","0,34"
"2010-01-26","1,98","1,94","2,01","2,00","+0,50","0,42"
"2010-01-27","2,01","2,00","2,08","2,03","+1,50","0,22"
"2010-01-28","2,05","2,03","2,10","2,03","+0,00","0,65"
"2010-01-29","2,02","2,02","2,11","2,08","+2,46","0,52"
"2010-02-01","2,07","2,05","2,11","2,08","+0,00","0,26"
"2010-02-02","2,06","2,06","2,11","2,10","+0,96","0,19"
"2010-02-03","2,11","2,06","2,11","2,09","-0,48","0,36"
"2010-02-04","2,10","2,04","2,10","2,04","-2,39","0,31"
"2010-02-05","1,98","1,91","1,98","1,96","-3,92","0,78"
"2010-02-08","1,97","1,97","2,04","2,03","+3,57","0,47"
"2010-02-09","2,08","2,01","2,13","2,03","+0,00","1,32"
"2010-02-10","2,01","2,00","2,08","2,00","-1,48","0,64"
"2010-02-11","2,02","1,93","2,02","1,98","-1,00","0,21"
"2010-02-12","1,97","1,96","2,00","1,98","+0,00","0,06"
"2010-02-15","1,97","1,95","2,00","1,98","+0,00","0,26"
"2010-02-16","1,98","1,94","1,98","1,96","-1,01","0,22"
"2010-02-17","1,97","1,96","2,00","1,98","+1,02","0,29"
"2010-02-18","1,99","1,95","1,99","1,97","-0,51","0,21"
"2010-02-19","1,96","1,92","1,99","1,99","+1,02","0,42"
"2010-02-22","1,96","1,93","2,07","2,01","+0,00","1,12"
"2010-02-23","2,02","1,95","2,03","1,95","-2,99","0,37"
"2010-02-24","1,96","1,95","1,97","1,97","+1,03","0,13"
"2010-02-25","1,97","1,95","1,98","1,96","-0,51","0,13"
"2010-02-26","1,94","1,94","1,97","1,96","+0,00","0,07"
"2010-03-01","1,97","1,95","2,03","1,99","+1,53","0,38"
"2010-03-02","2,01","1,98","2,01","2,00","+0,50","0,14"
"2010-03-03","2,01","1,95","2,02","1,99","-0,50","0,22"
"2010-03-04","1,98","1,95","2,07","1,99","+0,00","0,87"
"2010-03-05","2,01","1,99","2,05","2,01","+1,01","0,33"
"2010-03-08","2,03","1,98","2,03","1,99","-1,00","0,31"
"2010-03-09","2,01","1,96","2,01","1,99","+0,00","0,27"
"2010-03-10","1,97","1,96","2,03","1,99","+0,00","0,35"
"2010-03-11","2,00","1,96","2,00","1,99","+0,00","0,23"
"2010-03-12","1,99","1,96","2,13","2,08","+4,52","4,28"
"2010-03-15","2,05","2,01","2,09","2,07","-0,48","1,10"
"2010-03-16","2,08","2,04","2,16","2,09","+0,97","1,75"
"2010-03-17","2,09","2,06","2,12","2,08","-0,48","0,58"
"2010-03-18","2,12","1,91","2,12","2,01","-3,37","4,93"
"2010-03-19","2,01","1,94","2,02","1,95","-2,99","1,55"
"2010-03-22","1,95","1,91","1,99","1,94","-0,51","1,16"
"2010-03-23","1,95","1,94","1,99","1,95","+0,52","0,57"
"2010-03-24","1,97","1,94","1,97","1,95","+0,00","0,23"
"2010-03-25","1,95","1,95","1,97","1,97","+1,03","0,29"
"2010-03-26","1,96","1,93","1,97","1,94","-1,52","0,63"
"2010-03-29","1,95","1,94","1,97","1,96","+1,03","0,19"
"2010-03-30","1,95","1,90","1,96","1,94","-1,02","0,31"
"2010-03-31","1,92","1,91","1,94","1,93","-0,52","0,19"
"2010-04-01","1,92","1,91","1,94","1,94","+0,52","0,13"
"2010-04-06","1,92","1,91","1,95","1,91","-1,55","0,17"
"2010-04-07","1,92","1,90","1,93","1,93","+1,05","0,47"
