"data","otw","min","max","zamkniecie","zmiana","obroty mln"
"2010-01-04","131,50","128,00","131,50","131,20","+0,00","0,01"
"2010-01-05","126,90","125,20","131,00","131,00","-0,15","0,07"
"2010-01-06","128,00","125,50","129,00","129,00","-1,53","0,01"
"2010-01-07","125,10","123,30","127,00","123,30","-4,42","0,05"
"2010-01-08","123,60","120,30","123,60","120,50","-2,27","0,02"
"2010-01-11","123,00","121,00","123,00","122,00","+1,24","0,04"
"2010-01-12","122,00","119,80","122,00","119,80","-1,80","0,01"
"2010-01-13","115,20","110,00","118,80","115,20","-3,84","0,20"
"2010-01-14","115,00","115,00","125,00","125,00","+8,51","0,06"
"2010-01-15","126,00","125,00","144,00","144,00","+15,20","0,11"
"2010-01-18","145,00","134,00","148,00","141,70","-1,60","0,13"
"2010-01-19","141,70","134,10","141,70","139,20","-1,76","0,06"
"2010-01-20","138,80","135,00","138,80","135,10","-2,95","0,02"
"2010-01-21","135,50","135,50","137,90","135,50","+0,30","0,06"
"2010-01-22","137,80","135,50","137,80","135,50","+0,00","0,09"
"2010-01-25","130,00","122,20","133,00","129,90","-4,13","0,03"
"2010-01-26","131,70","131,70","132,00","132,00","+1,62","0,01"
"2010-01-27","132,00","125,60","132,00","125,60","-4,85","0,03"
"2010-01-28","123,60","123,60","124,90","124,90","-0,56","0,01"
"2010-01-29","124,80","124,80","124,80","124,80","-0,08","0,00"
"2010-02-01","124,90","124,90","125,50","125,50","+0,56","0,01"
"2010-02-02","125,60","125,50","127,50","127,50","+1,59","0,01"
"2010-02-03","127,00","127,00","127,00","127,00","-0,39","0,00"
"2010-02-04","126,20","126,10","126,20","126,10","-0,71","0,02"
"2010-02-05","123,10","118,20","123,10","123,00","-2,46","0,04"
"2010-02-08","118,00","118,00","120,50","120,10","-2,36","0,05"
"2010-02-09","118,00","115,50","120,10","120,10","+0,00","0,02"
"2010-02-10","121,00","120,00","122,90","122,90","+2,33","0,01"
"2010-02-11","123,00","123,00","123,00","123,00","+0,08","0,00"
"2010-02-12","122,90","122,90","125,00","125,00","+1,63","0,03"
"2010-02-15","122,00","122,00","122,00","122,00","-2,40","0,00"
"2010-02-16","118,00","118,00","132,00","130,00","+6,56","0,05"
"2010-02-17","127,00","127,00","131,50","130,00","+0,00","1,35"
"2010-02-18","126,00","126,00","132,00","131,00","+0,77","0,02"
"2010-02-19","127,10","127,10","133,10","133,10","+1,60","0,03"
"2010-02-22","129,00","129,00","136,60","136,60","+0,00","0,05"
"2010-02-23","134,00","131,80","137,30","134,90","-1,24","0,05"
"2010-02-24","135,00","135,00","137,50","137,50","+1,93","0,06"
"2010-02-25","131,50","131,50","137,50","137,50","+0,00","0,06"
"2010-02-26","133,00","133,00","138,00","138,00","+0,36","0,02"
"2010-03-01","135,00","135,00","136,00","136,00","-1,45","0,03"
"2010-03-02","133,60","133,60","140,00","140,00","+2,94","0,01"
"2010-03-03","138,00","134,10","138,00","137,50","-1,79","0,06"
"2010-03-04","139,90","139,90","140,00","140,00","+1,82","0,02"
"2010-03-05","140,00","140,00","140,00","140,00","+0,00","0,17"
"2010-03-08","141,80","140,00","141,80","140,10","+0,07","0,04"
"2010-03-09","141,80","139,50","141,80","140,00","-0,07","0,02"
"2010-03-10","140,40","140,00","140,40","140,20","+0,14","0,05"
"2010-03-11","139,90","139,90","140,10","140,00","-0,14","0,02"
"2010-03-12","140,00","140,00","141,00","140,00","+0,00","0,87"
"2010-03-15","135,20","132,00","136,10","132,00","-5,71","0,06"
"2010-03-16","129,20","129,20","134,80","134,50","+1,89","0,02"
"2010-03-17","137,00","137,00","137,90","137,00","+1,86","0,62"
