"data","otw","min","max","zamkniecie","zmiana","obroty mln"
"2013-10-18","3,62","3,62","3,80","3,80","+0,00","0,01"
"2013-10-21","3,79","3,62","3,79","3,67","-3,42","0,04"
"2013-10-22","3,67","3,62","3,73","3,73","+1,63","0,01"
"2013-10-23","3,62","3,51","3,70","3,60","-3,49","0,01"
"2013-10-24","3,57","3,39","3,57","3,56","-1,11","0,04"
"2013-10-25","3,62","3,42","3,74","3,74","+5,06","0,04"
"2013-10-28","3,74","3,74","3,87","3,85","+2,94","0,02"
"2013-10-29","3,86","3,78","3,95","3,90","+1,30","0,11"
"2013-10-30","3,95","3,83","3,99","3,97","+1,79","0,03"
"2013-11-04","3,93","3,81","3,99","3,99","+0,00","0,03"
"2013-11-05","3,99","3,92","4,06","4,06","+1,75","0,02"
"2013-11-06","4,06","4,06","4,12","4,09","+0,74","0,01"
"2013-11-07","4,09","4,05","4,17","4,15","+1,47","0,02"
"2013-11-08","4,20","4,09","4,24","4,19","+0,96","0,03"
