"data","otw","min","max","zamkniecie","zmiana","obroty mln"
"2010-01-04","20,95","20,30","21,00","20,30","+0,00","0,02"
"2010-01-05","20,50","20,50","20,58","20,58","+1,38","0,02"
"2010-01-06","20,85","19,30","20,85","19,50","-5,25","0,16"
"2010-01-07","19,80","19,50","19,80","19,80","+1,54","0,05"
"2010-01-08","19,75","19,60","20,46","20,45","+3,28","0,19"
"2010-01-11","20,85","19,90","20,85","20,55","+0,49","0,12"
"2010-01-12","20,80","20,50","22,55","22,00","+7,06","0,83"
"2010-01-13","23,04","22,01","23,10","22,01","+0,05","0,91"
"2010-01-14","22,01","20,91","22,96","21,00","-4,59","0,34"
"2010-01-15","21,00","20,01","21,00","20,80","-0,95","0,10"
"2010-01-18","20,00","19,80","20,80","20,38","-2,02","0,23"
"2010-01-19","20,45","19,71","20,45","20,40","+0,10","0,12"
"2010-01-20","20,45","19,51","20,46","20,10","-1,47","0,23"
"2010-01-21","20,00","19,23","20,00","19,60","-2,49","0,04"
"2010-01-22","19,69","18,60","20,10","19,89","+1,48","0,19"
"2010-01-25","19,20","19,00","19,80","19,65","-1,21","0,06"
"2010-01-26","19,99","19,50","19,99","19,50","-0,76","0,17"
"2010-01-27","19,99","19,70","20,40","20,40","+4,62","0,03"
"2010-01-28","20,40","19,45","20,70","19,45","-4,66","0,01"
"2010-01-29","20,40","19,80","20,40","19,80","+1,80","0,03"
"2010-02-01","19,60","19,60","20,49","20,45","+3,28","0,08"
"2010-02-02","20,65","20,60","20,65","20,60","+0,73","0,04"
"2010-02-03","20,58","20,58","20,58","20,58","-0,10","0,00"
"2010-02-04","20,53","19,70","20,53","19,70","-4,28","0,07"
"2010-02-05","19,60","18,16","19,60","18,16","-7,82","0,02"
"2010-02-08","18,10","18,00","18,10","18,00","-0,88","0,03"
"2010-02-09","18,50","18,50","18,99","18,99","+5,50","0,01"
"2010-02-10","19,30","17,77","19,30","19,30","+1,63","0,02"
"2010-02-11","19,00","19,00","19,89","19,60","+1,55","0,13"
"2010-02-12","19,65","18,79","19,65","19,20","-2,04","0,05"
"2010-02-15","18,79","18,21","19,39","19,39","+0,99","0,04"
"2010-02-16","19,40","18,42","19,40","19,20","-0,98","0,05"
"2010-02-17","19,20","19,00","19,20","19,00","-1,04","0,03"
"2010-02-18","19,14","18,30","19,14","18,88","-0,63","0,04"
"2010-02-19","19,19","17,62","19,19","18,85","-0,16","0,47"
"2010-02-22","19,49","18,30","19,49","18,99","+0,00","0,04"
"2010-02-23","18,78","18,00","18,99","18,99","+0,00","0,09"
"2010-02-24","18,16","18,00","18,78","18,43","-2,95","0,09"
"2010-02-25","18,55","18,50","18,75","18,75","+1,74","0,06"
"2010-02-26","19,00","19,00","19,30","19,23","+2,56","0,05"
"2010-03-01","19,00","18,80","19,25","18,80","-2,24","0,01"
"2010-03-02","19,20","19,20","19,20","19,20","+2,13","0,00"
"2010-03-03","19,19","18,56","19,19","18,90","-1,56","0,01"
"2010-03-04","19,00","19,00","19,20","19,20","+1,59","0,00"
"2010-03-05","19,20","18,50","19,20","19,19","-0,05","0,03"
"2010-03-08","19,50","19,30","19,50","19,39","+1,04","0,03"
"2010-03-09","19,50","19,00","19,50","19,00","-2,01","0,01"
"2010-03-10","19,45","19,10","19,45","19,10","+0,53","0,02"
"2010-03-11","19,11","19,11","19,50","19,45","+1,83","0,05"
"2010-03-12","19,50","19,50","20,70","20,70","+6,43","0,33"
"2010-03-15","20,70","20,65","21,99","21,02","+1,55","0,30"
"2010-03-16","21,20","19,96","21,20","20,58","-2,09","0,12"
"2010-03-17","20,99","19,51","20,99","20,50","-0,39","0,09"
"2010-03-18","21,20","19,43","21,20","20,30","-0,98","0,12"
"2010-03-19","20,90","19,90","20,90","20,25","-0,25","0,03"
"2010-03-22","18,40","18,40","20,00","19,60","-3,21","0,06"
"2010-03-23","19,60","19,50","20,00","19,97","+1,89","0,02"
"2010-03-24","19,99","19,15","19,99","19,25","-3,61","0,10"
"2010-03-25","19,00","19,00","19,30","19,16","-0,47","0,02"
"2010-03-26","19,98","19,20","19,98","19,50","+1,77","0,06"
"2010-03-29","19,90","19,01","19,90","19,01","-2,51","0,01"
"2010-03-30","19,45","19,45","19,80","19,80","+4,16","0,01"
"2010-03-31","22,20","21,51","22,62","21,56","+8,89","0,75"
"2010-04-01","21,55","20,55","21,56","20,82","-3,43","0,14"
"2010-04-06","21,25","21,10","21,64","21,64","+3,94","0,13"
"2010-04-07","21,70","21,64","21,80","21,69","+0,23","0,12"
"2010-04-08","21,79","21,00","21,79","21,00","-3,18","0,04"
"2010-04-09","21,20","20,81","21,50","21,00","+0,00","0,01"
"2010-04-12","22,43","21,18","22,43","21,60","+0,00","0,16"
"2010-04-13","21,16","21,00","22,00","22,00","+1,85","0,32"
"2010-04-14","22,35","21,90","22,40","22,15","+0,68","0,14"
"2010-04-15","22,15","22,05","22,15","22,05","-0,45","0,07"
"2010-04-16","22,05","21,65","22,05","21,65","-1,81","0,02"
"2010-04-19","20,35","20,35","21,05","20,40","-5,77","0,10"
"2010-04-20","20,20","19,98","20,50","20,00","-1,96","0,18"
"2010-04-21","20,05","20,05","20,98","20,45","+2,25","0,02"
"2010-04-22","20,05","20,00","20,98","20,00","-2,20","0,04"
"2010-04-23","20,50","20,50","20,80","20,50","+2,50","0,02"
"2010-04-26","20,90","20,90","20,97","20,97","+2,29","0,05"
"2010-04-27","21,40","21,00","21,40","21,39","+2,00","0,03"
"2010-04-28","21,38","20,05","21,38","21,15","-1,12","0,01"
"2010-04-29","21,25","20,06","21,25","20,50","-3,07","0,15"
"2010-04-30","20,50","20,50","21,25","21,25","+3,66","0,06"
"2010-05-04","21,39","20,30","21,44","21,20","-0,24","0,03"
"2010-05-05","20,80","20,30","20,80","20,50","-3,30","0,08"
"2010-05-06","20,40","20,40","20,70","20,70","+0,98","0,03"
"2010-05-07","18,90","18,90","19,68","19,68","-4,93","0,09"
"2010-05-10","19,97","19,97","22,00","22,00","+11,79","0,11"
"2010-05-11","21,50","20,01","21,50","21,00","-4,55","0,09"
"2010-05-12","20,55","20,55","21,47","21,47","+2,24","0,05"
"2010-05-13","21,47","20,46","21,50","21,50","+0,14","0,05"
"2010-05-14","21,50","21,03","21,85","21,03","-2,19","0,04"
"2010-05-17","21,01","20,51","21,01","20,80","-1,09","0,03"
"2010-05-18","20,80","20,80","20,80","20,80","+0,00","0,01"
