"data","otw","min","max","zamkniecie","zmiana","obroty mln"
"2010-01-04","5,66","5,47","5,66","5,47","+0,00","0,02"
"2010-01-05","5,53","5,48","5,64","5,51","+0,72","0,64"
"2010-01-06","5,70","5,53","5,70","5,53","+0,36","0,08"
"2010-01-07","5,53","5,45","5,63","5,54","+0,18","0,24"
"2010-01-08","5,53","5,39","5,53","5,48","-1,07","0,10"
"2010-01-11","5,58","5,52","5,58","5,52","+0,72","0,03"
"2010-01-12","5,56","5,39","5,56","5,40","-2,15","0,02"
"2010-01-13","5,47","5,43","5,47","5,43","+0,55","0,11"
"2010-01-14","5,46","5,46","5,66","5,65","+4,00","0,13"
"2010-01-15","5,67","5,48","5,87","5,65","+0,00","0,30"
"2010-01-18","5,92","5,78","5,92","5,85","+3,67","0,70"
"2010-01-19","5,91","5,85","5,97","5,91","+1,01","1,46"
"2010-01-20","5,94","5,85","6,06","5,97","+1,00","0,04"
"2010-01-21","5,98","5,83","6,12","6,02","+0,83","0,43"
"2010-01-22","5,92","5,84","6,04","5,99","-0,49","0,11"
"2010-01-25","5,99","5,86","6,02","6,02","+0,49","0,10"
"2010-01-26","5,87","5,78","5,97","5,97","-0,82","0,17"
"2010-01-27","5,96","5,84","6,12","6,12","+2,48","1,63"
"2010-01-28","6,08","6,00","6,11","6,00","-1,94","0,05"
"2010-01-29","6,00","6,00","6,10","6,08","+1,32","0,03"
"2010-02-01","6,11","5,92","6,11","6,02","-0,97","1,21"
"2010-02-02","5,94","5,94","6,11","6,09","+1,15","0,06"
"2010-02-03","6,16","6,11","6,16","6,13","+0,65","0,70"
"2010-02-04","6,16","6,04","6,16","6,12","-0,16","0,37"
"2010-02-05","6,02","5,73","6,02","5,91","-3,39","0,24"
"2010-02-08","5,81","5,81","6,02","5,94","+0,50","8,43"
"2010-02-09","6,01","5,92","6,17","6,17","+3,82","1,43"
"2010-02-10","6,16","6,16","6,32","6,19","+0,32","0,08"
"2010-02-11","6,17","6,12","6,31","6,12","-1,12","0,03"
"2010-02-12","6,22","6,12","6,22","6,16","+0,65","0,17"
"2010-02-15","6,27","6,17","6,27","6,27","+1,76","0,02"
"2010-02-16","6,31","6,22","6,31","6,26","-0,16","1,29"
"2010-02-17","6,39","6,27","6,39","6,39","+2,05","1,51"
"2010-02-18","6,37","6,27","6,37","6,37","-0,31","0,52"
"2010-02-19","6,43","6,36","6,52","6,47","+1,55","0,34"
"2010-02-22","6,54","6,42","6,58","6,57","+0,00","0,17"
"2010-02-23","6,52","6,42","6,52","6,51","-0,90","0,02"
"2010-02-24","6,42","6,35","6,42","6,37","-2,12","0,84"
"2010-02-25","6,57","6,14","6,57","6,37","+0,00","0,05"
"2010-02-26","6,39","6,22","6,41","6,41","+0,62","0,03"
"2010-03-01","6,42","6,35","6,42","6,35","-0,92","0,03"
"2010-03-02","6,42","6,37","6,81","6,54","+2,95","0,16"
"2010-03-03","6,72","6,54","6,87","6,87","+5,14","0,17"
"2010-03-04","6,91","6,69","7,10","7,06","+2,73","1,69"
"2010-03-05","7,10","7,10","7,16","7,11","+0,70","1,46"
"2010-03-08","7,16","6,91","7,16","7,04","-0,97","0,06"
"2010-03-09","7,01","6,91","7,39","7,39","+4,91","0,52"
"2010-03-10","7,39","7,01","7,56","7,56","+2,41","0,20"
"2010-03-11","7,70","7,23","7,70","7,23","-4,44","0,07"
"2010-03-12","7,41","7,24","7,44","7,38","+2,05","0,13"
"2010-03-15","7,28","7,21","7,70","7,64","+3,61","0,76"
"2010-03-16","7,64","7,41","7,75","7,75","+1,42","0,09"
"2010-03-17","7,75","7,58","7,85","7,85","+1,27","0,14"
"2010-03-18","7,76","7,68","7,95","7,95","+1,26","0,27"
"2010-03-19","7,94","7,77","8,04","8,04","+1,12","0,07"
"2010-03-22","8,00","7,80","8,07","8,07","+0,37","0,10"
"2010-03-23","8,10","8,10","8,69","8,36","+3,67","0,54"
"2010-03-24","8,46","8,20","8,46","8,37","+0,12","0,13"
"2010-03-25","8,38","8,19","8,39","8,35","-0,24","0,59"
"2010-03-26","8,29","8,19","8,34","8,34","-0,12","0,51"
"2010-03-29","8,37","8,37","8,44","8,39","+0,59","0,19"
"2010-03-30","8,42","8,20","8,42","8,36","-0,35","0,15"
"2010-03-31","8,36","8,19","8,37","8,36","+0,00","0,37"
"2010-04-01","8,41","8,21","8,42","8,39","+0,35","0,24"
"2010-04-06","8,27","8,19","8,89","8,89","+5,88","0,19"
"2010-04-07","8,89","8,59","8,89","8,82","-0,78","0,04"
"2010-04-08","8,74","8,20","8,74","8,39","-4,82","1,05"
"2010-04-09","8,29","8,24","8,29","8,29","-1,18","0,11"
"2010-04-12","8,19","7,71","8,27","8,05","+0,00","0,09"
"2010-04-13","7,90","7,85","8,02","8,02","-0,37","0,07"
"2010-04-14","7,82","7,82","8,05","8,04","+0,25","0,01"
"2010-04-15","8,00","7,90","8,09","8,09","+0,61","0,05"
"2010-04-16","7,89","7,89","7,90","7,90","-2,32","0,02"
"2010-04-19","7,80","7,70","7,90","7,90","+0,00","0,06"
"2010-04-20","7,71","7,71","8,03","8,03","+1,62","0,01"
"2010-04-21","7,77","7,77","8,02","7,92","-1,35","0,51"
"2010-04-22","7,99","7,65","7,99","7,79","-1,62","0,16"
"2010-04-23","7,80","7,54","7,90","7,69","-1,27","0,09"
"2010-04-26","7,88","7,74","7,90","7,90","+2,70","0,12"
"2010-04-27","7,66","7,65","7,94","7,90","+0,00","0,08"
"2010-04-28","7,89","7,70","7,96","7,96","+0,75","0,07"
"2010-04-29","7,90","7,90","8,34","7,97","+0,12","0,17"
"2010-04-30","8,15","7,72","8,29","7,85","-1,49","0,14"
"2010-05-04","7,80","7,78","7,92","7,91","+0,75","0,05"
"2010-05-05","7,71","7,21","7,85","7,57","-4,24","0,11"
"2010-05-06","7,39","7,21","7,55","7,41","-2,22","0,52"
"2010-05-07","7,02","7,02","7,31","7,21","-2,67","2,25"
"2010-05-10","7,39","7,39","7,55","7,55","+4,79","0,08"
"2010-05-11","7,66","7,26","7,66","7,45","-1,31","0,09"
"2010-05-12","7,58","7,58","7,58","7,58","+1,72","0,00"
"2010-05-13","7,75","7,50","7,80","7,80","+2,86","0,05"
"2010-05-14","7,95","7,90","8,59","7,90","+1,27","0,36"
"2010-05-17","7,95","7,95","8,19","8,02","+1,50","0,11"
"2010-05-18","8,21","8,04","8,23","8,19","+2,22","0,04"
"2010-05-19","8,19","7,88","8,19","8,10","-1,20","0,51"
"2010-05-20","8,23","7,90","8,69","8,19","+1,22","0,61"
"2010-05-21","8,32","8,19","8,35","8,22","+0,36","0,22"
"2010-05-24","8,42","8,20","8,42","8,22","+0,00","0,04"
"2010-05-25","8,22","8,19","8,22","8,19","-0,36","0,01"
"2010-05-26","8,19","7,99","8,19","8,17","-0,36","0,06"
"2010-05-27","8,35","8,10","8,35","8,10","-0,85","0,05"
"2010-05-28","8,27","7,80","8,27","8,05","-0,61","0,19"
"2010-05-31","8,24","8,00","8,24","8,00","+0,00","0,02"
"2010-06-01","8,15","7,75","8,15","7,90","-1,23","0,09"
"2010-06-02","8,04","7,80","8,04","7,90","+0,00","0,18"
"2010-06-04","7,90","7,90","8,24","8,24","+4,38","0,06"
"2010-06-07","8,00","7,90","8,24","8,10","-1,80","0,19"
"2010-06-08","8,26","8,00","8,26","8,05","-0,61","0,12"
"2010-06-09","8,10","7,80","8,10","7,85","-2,45","0,17"
"2010-06-10","7,85","7,80","7,90","7,85","+0,00","0,10"
"2010-06-11","7,90","7,74","7,90","7,80","-0,63","0,08"
"2010-06-14","7,85","7,80","7,85","7,80","+0,00","0,05"
"2010-06-15","7,82","7,82","7,82","7,82","+0,26","0,01"
"2010-06-16","7,90","7,90","8,04","8,04","+2,81","0,00"
"2010-06-17","7,98","7,98","8,14","8,14","+1,24","0,01"
"2010-06-18","8,15","8,00","8,15","8,05","-1,11","0,01"
"2010-06-21","8,18","8,18","8,18","8,18","+1,61","0,01"
"2010-06-22","8,00","8,00","8,16","8,00","-2,20","0,02"
"2010-06-23","8,00","7,95","8,00","7,96","-0,50","0,01"
"2010-06-24","7,90","7,90","8,09","8,09","+1,63","0,02"
"2010-06-25","8,00","7,80","8,00","7,80","-3,58","0,24"
"2010-06-28","7,70","7,70","7,90","7,90","+1,28","0,02"
"2010-06-29","7,70","7,70","7,89","7,76","-1,77","0,02"
"2010-06-30","8,08","7,95","8,50","8,08","+4,12","0,36"
"2010-07-01","7,95","7,88","8,20","8,17","+1,11","0,05"
"2010-07-02","8,16","7,90","8,17","8,08","-1,10","0,03"
"2010-07-05","8,20","8,09","8,20","8,09","+0,12","0,01"
"2010-07-06","8,10","8,00","8,12","8,09","+0,00","0,02"
"2010-07-07","8,18","7,92","8,18","8,10","+0,12","0,03"
"2010-07-08","8,20","7,95","8,30","8,30","+2,47","0,24"
"2010-07-09","8,29","8,15","8,29","8,20","-1,20","0,03"
"2010-07-12","8,15","8,15","8,30","8,30","+1,22","0,02"
"2010-07-13","8,20","8,06","8,30","8,30","+0,00","0,12"
"2010-07-14","8,20","8,10","8,20","8,15","-1,81","0,12"
"2010-07-15","8,25","7,99","8,25","8,04","-1,35","0,74"
"2010-07-16","8,02","7,96","8,02","7,99","-0,62","0,20"
"2010-07-19","8,18","8,00","8,18","8,00","+0,13","0,02"
"2010-07-20","8,15","7,99","8,15","8,00","+0,00","0,02"
"2010-07-21","8,11","8,11","8,11","8,11","+1,37","0,00"
"2010-07-22","8,11","8,10","8,15","8,15","+0,49","2,64"
"2010-07-23","8,15","8,00","8,17","8,13","-0,25","1,02"
"2010-07-26","8,00","8,00","8,07","8,07","-0,74","0,02"
"2010-07-27","8,10","8,10","8,10","8,10","+0,37","0,02"
"2010-07-28","8,19","8,00","8,19","8,11","+0,12","0,03"
