"data","otw","min","max","zamkniecie","zmiana","obroty mln"
"2011-04-29","5,56","5,30","5,80","5,80","+0,00","0,04"
"2011-05-02","5,50","4,45","5,50","5,15","-11,21","0,07"
"2011-05-04","4,83","4,21","4,85","4,49","-12,82","0,03"
"2011-05-05","4,25","4,13","4,50","4,50","+0,22","0,01"
"2011-05-06","4,06","4,02","4,25","4,15","-7,78","0,05"
"2011-05-09","4,25","4,01","4,25","4,01","-3,37","0,05"
"2011-05-10","4,01","4,00","4,01","4,00","-0,25","0,02"
"2011-05-11","4,00","4,00","4,38","4,38","+9,50","0,01"
"2011-05-12","4,40","4,26","4,45","4,45","+1,60","0,01"
"2011-05-13","4,45","4,25","4,49","4,49","+0,90","0,01"
"2011-05-16","4,35","4,35","4,50","4,50","+0,00","0,00"
"2011-05-17","4,55","4,51","4,97","4,80","+6,67","0,02"
"2011-05-18","4,51","4,51","4,97","4,94","+2,92","0,02"
"2011-05-19","4,95","4,90","5,37","5,20","+5,26","0,03"
"2011-05-20","5,25","4,80","5,37","5,24","+0,77","0,02"
"2011-05-23","5,30","4,76","5,30","5,15","-1,72","0,02"
"2011-05-24","5,24","5,15","5,24","5,20","+0,97","0,01"
"2011-05-25","5,24","4,85","5,24","5,00","-3,85","0,01"
"2011-05-26","5,00","5,00","5,90","5,50","+10,00","0,02"
"2011-05-27","5,45","5,25","5,95","5,90","+7,27","0,02"
"2011-05-30","5,91","5,80","5,98","5,90","+0,00","0,03"
"2011-05-31","5,90","5,05","5,90","5,50","-6,78","0,01"
"2011-06-01","5,20","5,20","5,50","5,50","+0,00","0,00"
"2011-06-02","5,10","5,10","5,50","5,50","+0,00","0,00"
"2011-06-03","5,30","5,10","5,30","5,10","-7,27","0,01"
"2011-06-06","5,47","5,25","6,65","6,65","+30,39","0,03"
"2011-06-07","6,44","5,79","6,70","6,70","+0,75","0,03"
"2011-06-08","6,44","6,00","7,98","7,50","+11,94","0,05"
"2011-06-09","7,89","7,07","7,98","7,07","-5,73","0,03"
"2011-06-10","7,07","6,90","7,96","7,60","+7,50","0,02"
"2011-06-13","7,15","6,43","7,44","7,00","-7,89","0,03"
"2011-06-14","6,65","5,96","7,00","6,24","-10,86","0,09"
"2011-06-15","5,96","5,96","6,63","6,39","+2,40","0,02"
"2011-06-16","5,90","5,50","6,63","5,97","-6,57","0,18"
"2011-06-17","5,85","5,42","6,14","5,85","-2,01","0,04"
"2011-06-20","5,84","5,30","5,84","5,45","-6,84","0,06"
"2011-06-21","5,55","5,40","5,70","5,70","+4,59","0,02"
"2011-06-22","5,35","5,30","5,70","5,70","+0,00","0,01"
"2011-06-24","5,70","5,40","5,70","5,49","-3,68","0,00"
"2011-06-27","5,15","5,15","5,24","5,24","-4,55","0,00"
"2011-06-28","5,15","4,95","5,20","5,19","-0,95","0,05"
"2011-06-29","5,19","5,05","5,19","5,05","-2,70","0,01"
"2011-06-30","5,19","5,05","5,45","5,45","+7,92","0,01"
"2011-07-01","5,49","5,15","5,49","5,40","-0,92","0,01"
"2011-07-04","5,40","4,79","5,40","4,79","-11,30","0,01"
"2011-07-05","5,00","4,95","5,00","4,95","+0,00","0,00"
"2011-07-06","4,95","4,50","5,00","4,98","+0,61","0,04"
"2011-07-07","4,98","4,73","5,38","4,95","-0,60","0,02"
"2011-07-08","4,73","4,73","5,40","5,38","+8,69","0,02"
"2011-07-11","5,38","4,90","5,38","5,29","-1,67","0,03"
"2011-07-12","5,29","4,80","5,29","4,80","-9,26","0,01"
"2011-07-13","4,72","4,39","5,29","4,50","-6,25","0,04"
"2011-07-14","4,55","4,00","5,19","4,60","+2,22","0,44"
"2011-07-15","4,60","4,40","4,60","4,59","-0,22","0,01"
"2011-07-18","4,59","4,20","4,59","4,20","-8,50","0,00"
"2011-07-20","4,48","4,15","4,48","4,15","-1,19","0,00"
"2011-07-21","4,14","4,05","4,14","4,09","-1,45","0,01"
"2011-07-22","4,09","4,00","4,15","4,15","+1,47","0,01"
"2011-07-25","4,36","4,00","4,36","4,00","-3,61","0,11"
"2011-07-26","4,01","3,75","4,49","3,99","-0,25","0,32"
"2011-07-27","4,00","3,75","4,00","4,00","+0,25","0,03"
"2011-07-28","4,00","3,68","4,00","3,80","-5,00","0,01"
"2011-07-29","3,85","3,80","3,94","3,80","+0,00","0,03"
"2011-08-01","3,94","3,82","3,94","3,82","+0,53","0,00"
"2011-08-02","3,82","3,38","3,82","3,63","-4,97","0,02"
