"data","otw","min","max","zamkniecie","zmiana","obroty mln"
"2010-01-04","15,75","15,65","15,82","15,80","+0,00","0,02"
"2010-01-05","15,81","15,64","16,04","16,04","+1,49","0,52"
"2010-01-06","16,08","15,69","16,13","15,99","-0,31","3,54"
"2010-01-07","15,99","15,75","16,04","16,04","+0,31","0,29"
"2010-01-08","16,04","15,84","16,08","16,08","+0,31","0,39"
"2010-01-11","16,22","16,04","16,81","16,77","+4,28","14,31"
"2010-01-12","16,81","16,81","17,09","17,02","+1,47","1,43"
"2010-01-13","17,02","16,92","17,07","17,05","+0,17","0,15"
"2010-01-14","17,08","17,02","17,21","17,17","+0,69","7,40"
"2010-01-15","17,16","17,02","17,16","17,11","-0,34","0,11"
"2010-01-18","17,07","16,63","17,07","16,77","-1,96","0,40"
"2010-01-19","16,77","16,25","16,77","16,58","-1,17","0,09"
"2010-01-20","16,81","16,73","16,92","16,82","+1,48","0,31"
"2010-01-21","16,82","16,65","16,82","16,72","-0,58","0,05"
"2010-01-22","16,34","16,31","16,72","16,58","-0,88","0,09"
"2010-01-25","16,23","16,23","16,58","16,58","+0,00","0,16"
"2010-01-26","16,24","16,24","16,58","16,53","-0,30","0,28"
"2010-01-27","16,56","16,53","16,65","16,64","+0,65","0,87"
"2010-01-28","16,62","16,28","16,72","16,72","+0,53","0,10"
"2010-01-29","16,71","16,05","16,73","16,72","+0,00","0,32"
"2010-02-01","16,72","16,43","16,82","16,82","+0,59","0,08"
"2010-02-02","16,83","16,83","17,02","16,92","+0,58","0,28"
"2010-02-03","17,01","17,01","17,27","17,27","+2,03","2,01"
"2010-02-04","17,30","17,07","17,31","17,23","-0,23","7,01"
"2010-02-05","16,82","16,56","16,87","16,87","-2,06","0,58"
"2010-02-08","16,87","16,87","17,24","17,12","+1,46","1,75"
"2010-02-09","17,17","16,78","17,28","17,13","+0,06","0,65"
"2010-02-10","17,22","17,22","17,43","17,30","+1,03","0,12"
"2010-02-11","17,30","17,30","17,46","17,32","+0,11","0,21"
"2010-02-12","17,32","17,31","18,29","18,10","+4,49","0,92"
"2010-02-15","18,20","18,15","18,30","18,20","+0,54","4,25"
"2010-02-16","18,30","17,78","18,35","18,11","-0,49","0,22"
"2010-02-17","18,30","18,30","18,36","18,36","+1,36","0,16"
"2010-02-18","18,36","18,30","18,49","18,40","+0,21","1,82"
"2010-02-19","18,41","17,91","18,48","18,47","+0,37","0,85"
"2010-02-22","18,49","18,01","18,49","18,26","+0,00","0,79"
"2010-02-23","18,21","18,17","18,39","18,39","+0,70","0,49"
"2010-02-24","18,35","18,35","18,59","18,59","+1,12","0,52"
"2010-02-25","18,59","18,30","18,59","18,40","-1,06","0,74"
"2010-02-26","18,25","18,25","18,53","18,31","-0,48","0,14"
"2010-03-01","18,39","18,20","18,51","18,38","+0,38","0,39"
"2010-03-02","18,45","18,20","18,45","18,40","+0,11","0,28"
"2010-03-03","18,47","18,14","18,47","18,40","+0,00","0,29"
"2010-03-04","18,40","18,25","18,40","18,38","-0,11","0,07"
"2010-03-05","18,31","18,31","18,86","18,82","+2,41","7,86"
"2010-03-09","18,96","18,69","19,01","19,01","+0,99","1,22"
"2010-03-10","19,04","18,94","19,18","19,14","+0,72","3,10"
"2010-03-11","19,18","19,18","19,34","19,22","+0,41","0,32"
"2010-03-12","19,38","19,38","19,79","19,63","+2,10","2,96"
"2010-03-15","19,63","19,38","19,89","19,89","+1,35","0,22"
"2010-03-16","19,92","19,68","20,15","20,07","+0,89","0,32"
"2010-03-17","20,15","19,68","20,16","20,07","+0,00","0,14"
"2010-03-18","20,02","19,66","20,07","19,68","-1,96","0,16"
"2010-03-19","19,69","19,43","19,87","19,43","-1,25","0,10"
"2010-03-22","19,48","18,80","19,48","19,26","-0,86","0,16"
"2010-03-23","18,92","18,92","19,38","19,37","+0,56","0,48"
"2010-03-24","19,53","18,99","19,68","19,44","+0,36","0,30"
"2010-03-25","19,68","19,10","19,87","19,87","+2,23","0,32"
"2010-03-26","19,29","19,28","20,66","20,66","+3,96","1,24"
"2010-03-29","20,95","20,76","21,05","21,05","+1,90","0,76"
"2010-03-30","20,88","20,86","21,43","21,26","+0,98","0,79"
"2010-03-31","21,34","20,92","21,45","21,34","+0,37","0,29"
"2010-04-01","21,24","21,06","21,35","21,34","+0,00","0,56"
"2010-04-06","21,15","20,67","21,45","21,33","-0,05","0,11"
"2010-04-07","21,34","20,98","21,34","21,33","+0,00","0,17"
"2010-04-08","21,24","21,15","21,33","21,33","+0,00","0,25"
"2010-04-09","21,33","21,11","22,48","22,48","+5,40","1,50"
"2010-04-12","22,47","22,47","23,22","23,02","+0,00","1,68"
"2010-04-13","23,21","22,85","23,21","22,92","-0,43","0,29"
"2010-04-14","23,01","21,10","23,02","22,16","-3,30","1,77"
"2010-04-15","22,23","22,23","22,82","22,53","+1,64","0,11"
"2010-04-16","22,33","21,70","22,53","22,32","-0,92","0,16"
"2010-04-19","21,94","20,87","22,30","21,42","-4,05","0,28"
"2010-04-20","20,81","20,81","22,11","21,64","+1,06","0,23"
"2010-04-21","21,84","21,64","21,97","21,90","+1,18","0,38"
"2010-04-22","21,83","20,97","21,83","21,19","-3,23","0,27"
"2010-04-23","20,88","20,67","20,88","20,72","-2,23","0,37"
"2010-04-26","20,36","20,36","21,11","21,00","+1,38","0,28"
"2010-04-27","21,19","20,91","21,44","20,91","-0,47","0,13"
"2010-04-28","20,66","20,23","20,66","20,36","-2,59","0,11"
"2010-04-29","20,07","19,87","20,61","20,61","+1,21","0,10"
"2010-04-30","20,59","20,59","20,66","20,66","+0,24","0,16"
"2010-05-04","20,84","19,98","21,22","20,58","-0,38","0,21"
"2010-05-05","20,12","19,72","20,38","19,98","-2,92","0,07"
"2010-05-06","19,70","19,43","20,02","20,02","+0,20","0,17"
"2010-05-07","19,68","19,28","19,97","19,36","-3,29","0,18"
"2010-05-10","19,23","19,23","20,12","20,12","+3,91","0,70"
"2010-05-11","20,12","19,58","20,12","20,07","-0,24","0,03"
"2010-05-12","19,97","19,68","20,46","20,46","+1,96","0,15"
"2010-05-13","20,65","19,92","20,65","20,46","+0,00","0,20"
"2010-05-14","20,36","19,81","20,56","20,45","-0,05","0,02"
"2010-05-17","20,46","19,68","20,46","19,98","-2,31","21,36"
"2010-05-18","19,97","19,54","19,97","19,97","-0,05","0,03"
"2010-05-19","19,87","18,69","19,87","19,66","-1,58","4,52"
"2010-05-20","19,66","18,89","19,66","18,89","-3,90","0,45"
"2010-05-21","18,71","18,42","18,86","18,69","-1,04","0,17"
"2010-05-24","18,40","18,40","19,28","19,28","+3,16","4,03"
"2010-05-25","18,94","18,40","18,94","18,80","-2,50","1,61"
"2010-05-26","18,80","18,80","19,58","19,28","+2,56","0,05"
"2010-05-27","19,46","18,79","19,46","19,43","+0,77","0,10"
"2010-05-28","19,43","18,59","19,43","18,66","-3,95","0,44"
"2010-05-31","18,67","18,66","18,88","18,66","+0,00","0,09"
"2010-06-01","18,69","18,69","19,28","19,28","+3,32","0,29"
"2010-06-02","19,37","18,54","19,37","19,23","-0,26","0,04"
"2010-06-04","19,13","19,04","19,33","19,33","+0,51","0,01"
"2010-06-07","19,17","19,04","19,27","19,04","-1,53","5,04"
