"data","otw","min","max","zamkniecie","zmiana","obroty mln"
"2010-01-04","15,40","15,40","16,20","16,20","+0,00","0,03"
"2010-01-05","15,73","15,73","16,40","16,30","+0,62","0,14"
"2010-01-06","16,30","15,74","16,30","15,80","-3,07","0,05"
"2010-01-07","15,73","15,73","15,73","15,73","-0,44","0,03"
"2010-01-08","15,81","15,81","16,30","16,00","+1,72","0,06"
"2010-01-11","16,10","16,00","16,40","16,30","+1,88","0,04"
"2010-01-12","16,30","15,80","16,30","16,05","-1,53","0,05"
"2010-01-13","16,10","15,88","16,10","15,88","-1,06","0,00"
"2010-01-14","16,25","15,90","16,25","16,10","+1,39","0,12"
"2010-01-15","16,40","16,00","16,40","16,00","-0,62","0,06"
"2010-01-18","16,35","16,00","16,35","16,00","+0,00","0,05"
"2010-01-19","16,20","16,20","16,40","16,40","+2,50","0,01"
"2010-01-20","16,35","16,00","16,40","16,40","+0,00","0,06"
"2010-01-21","16,39","16,38","16,39","16,38","-0,12","0,00"
"2010-01-22","15,81","15,50","16,20","15,99","-2,38","0,13"
"2010-01-25","15,51","15,50","15,99","15,99","+0,00","0,09"
"2010-01-26","15,95","15,63","16,00","15,90","-0,56","0,22"
"2010-01-27","15,65","15,65","16,18","16,18","+1,76","0,05"
"2010-01-28","15,72","15,72","16,10","16,10","-0,49","0,01"
"2010-01-29","15,75","15,74","16,30","16,20","+0,62","0,08"
"2010-02-01","15,70","15,70","15,90","15,90","-1,85","0,01"
"2010-02-02","15,71","15,71","16,00","16,00","+0,63","0,07"
"2010-02-03","15,75","15,75","16,20","16,20","+1,25","0,08"
"2010-02-04","15,72","15,72","16,20","16,05","-0,93","1,41"
"2010-02-05","15,72","14,78","15,98","15,98","-0,44","0,08"
"2010-02-08","14,90","14,90","15,90","14,95","-6,45","0,06"
"2010-02-09","14,90","14,90","15,00","15,00","+0,33","0,03"
"2010-02-10","14,60","14,01","14,61","14,01","-6,60","0,79"
"2010-02-11","14,02","13,75","14,65","14,65","+4,57","0,13"
"2010-02-12","14,70","13,80","15,00","15,00","+2,39","0,17"
"2010-02-15","14,07","14,07","14,62","14,58","-2,80","0,36"
"2010-02-16","14,26","14,01","14,26","14,05","-3,64","0,05"
"2010-02-17","14,22","13,80","14,22","14,00","-0,36","0,06"
"2010-02-18","14,00","13,77","14,00","13,77","-1,64","0,12"
"2010-02-19","13,77","13,77","14,05","14,00","+1,67","0,05"
"2010-02-22","14,00","12,95","14,00","13,40","+0,00","0,32"
"2010-02-23","12,73","12,55","13,20","13,00","-2,99","2,09"
"2010-02-24","12,95","12,95","13,29","13,29","+2,23","0,06"
"2010-02-25","13,24","13,00","13,30","13,01","-2,11","0,03"
"2010-02-26","13,00","13,00","13,40","13,40","+3,00","2,02"
"2010-03-01","13,00","13,00","13,10","13,01","-2,91","0,41"
"2010-03-02","13,00","12,96","13,15","13,00","-0,08","0,26"
"2010-03-03","12,95","12,40","12,95","12,65","-2,69","0,37"
"2010-03-04","12,80","12,65","12,80","12,80","+1,19","0,19"
"2010-03-05","12,80","12,60","12,80","12,70","-0,78","0,05"
"2010-03-08","12,70","12,03","12,77","12,60","-0,79","0,20"
"2010-03-09","12,50","11,50","12,50","11,68","-7,30","0,60"
"2010-03-10","11,75","11,15","12,17","12,15","+4,02","0,56"
"2010-03-11","12,15","12,15","13,00","12,57","+3,46","0,28"
"2010-03-12","12,59","11,82","12,85","12,03","-4,30","0,31"
"2010-03-15","12,02","11,55","12,02","12,00","-0,25","0,09"
"2010-03-16","12,30","12,30","12,35","12,30","+2,50","0,08"
"2010-03-17","12,35","12,15","12,50","12,38","+0,65","0,41"
"2010-03-18","12,50","12,50","13,20","12,80","+3,39","0,62"
"2010-03-19","12,79","12,21","12,80","12,70","-0,78","0,19"
"2010-03-22","12,70","11,56","12,70","11,86","-6,61","0,54"
"2010-03-23","11,90","11,76","12,15","11,76","-0,84","0,26"
"2010-03-24","11,75","11,22","12,04","11,50","-2,21","0,32"
"2010-03-25","11,68","11,50","11,69","11,51","+0,09","0,09"
"2010-03-26","11,53","11,35","11,53","11,37","-1,22","0,06"
"2010-03-29","11,30","11,02","11,35","11,02","-3,08","0,13"
"2010-03-30","11,02","10,35","11,10","10,60","-3,81","0,36"
"2010-03-31","10,55","10,55","11,00","10,99","+3,68","0,14"
"2010-04-01","11,00","11,00","11,49","11,30","+2,82","0,11"
"2010-04-06","12,08","11,00","12,08","11,00","-2,65","0,29"
"2010-04-07","11,00","10,37","11,00","10,37","-5,73","0,27"
"2010-04-08","10,50","9,79","10,89","9,79","-5,59","0,54"
"2010-04-09","9,85","9,85","10,27","9,99","+2,04","0,66"
"2010-04-12","9,94","9,75","9,95","9,80","+0,00","2,32"
"2010-04-13","10,00","10,00","10,30","10,25","+4,59","0,17"
"2010-04-14","10,90","10,70","10,90","10,78","+5,17","0,58"
"2010-04-15","10,90","10,90","11,30","11,00","+2,04","0,35"
"2010-04-16","10,99","10,60","10,99","10,60","-3,64","0,11"
"2010-04-19","10,50","10,00","10,50","10,25","-3,30","0,19"
"2010-04-20","10,25","10,02","10,25","10,18","-0,68","0,12"
"2010-04-21","10,18","10,08","10,30","10,17","-0,10","0,07"
