"data","otw","min","max","zamkniecie","zmiana","obroty mln"
"2010-01-04","4,99","4,82","4,99","4,82","+0,00","0,01"
"2010-01-05","4,85","4,60","4,85","4,80","-0,41","1,52"
"2010-01-06","4,80","4,66","4,80","4,75","-1,04","0,72"
"2010-01-07","4,71","4,71","4,84","4,71","-0,84","0,01"
"2010-01-08","4,72","4,71","4,72","4,71","+0,00","0,01"
"2010-01-11","4,60","4,60","4,98","4,98","+5,73","0,14"
"2010-01-12","4,80","4,72","4,99","4,90","-1,61","0,05"
"2010-01-13","4,72","4,72","4,80","4,75","-3,06","0,01"
"2010-01-14","4,85","4,85","4,85","4,85","+2,11","0,01"
"2010-01-15","4,90","4,71","4,90","4,71","-2,89","0,00"
"2010-01-18","4,85","4,75","4,85","4,75","+0,85","0,00"
"2010-01-19","4,74","4,74","4,75","4,75","+0,00","0,04"
"2010-01-20","4,91","4,82","4,91","4,82","+1,47","0,00"
"2010-01-21","4,80","4,70","4,80","4,70","-2,49","0,01"
"2010-01-22","4,41","4,41","4,55","4,50","-4,26","0,06"
"2010-01-25","4,50","4,50","4,61","4,50","+0,00","0,00"
"2010-01-26","4,42","4,42","4,42","4,42","-1,78","0,03"
"2010-01-27","4,43","4,35","4,70","4,62","+4,52","0,04"
"2010-01-28","4,60","4,39","4,90","4,90","+6,06","0,03"
"2010-01-29","4,62","4,60","4,80","4,80","-2,04","0,11"
"2010-02-01","4,90","4,60","4,90","4,64","-3,33","0,00"
"2010-02-02","4,56","4,50","4,56","4,50","-3,02","0,03"
"2010-02-03","4,73","4,50","4,73","4,50","+0,00","0,03"
"2010-02-04","4,72","4,40","4,72","4,40","-2,22","0,10"
"2010-02-05","4,64","4,40","4,64","4,56","+3,64","0,06"
"2010-02-08","4,56","4,50","4,56","4,50","-1,32","0,02"
"2010-02-09","4,55","4,55","4,55","4,55","+1,11","0,00"
"2010-02-10","4,57","4,40","4,57","4,57","+0,44","0,02"
"2010-02-11","4,53","4,45","4,57","4,57","+0,00","0,04"
"2010-02-12","4,47","4,41","4,56","4,56","-0,22","0,02"
"2010-02-15","4,70","4,70","4,70","4,70","+3,07","0,01"
"2010-02-16","4,87","4,50","4,87","4,75","+1,06","0,01"
"2010-02-17","4,62","4,50","4,65","4,65","-2,11","0,02"
"2010-02-18","4,75","4,65","4,80","4,80","+3,23","0,46"
"2010-02-19","4,65","4,65","4,65","4,65","-3,12","0,01"
"2010-02-22","4,55","4,55","4,70","4,65","+0,00","0,02"
"2010-02-23","4,60","4,60","4,67","4,65","+0,00","0,00"
"2010-02-24","4,65","4,65","4,80","4,79","+3,01","0,06"
"2010-02-25","4,80","4,65","4,80","4,70","-1,88","0,07"
"2010-02-26","4,65","4,65","4,70","4,70","+0,00","0,04"
"2010-03-01","4,80","4,62","4,80","4,77","+1,49","0,04"
"2010-03-02","4,78","4,63","4,78","4,65","-2,52","0,04"
"2010-03-03","4,60","4,60","4,79","4,65","+0,00","0,03"
"2010-03-04","4,60","4,60","4,79","4,75","+2,15","0,07"
"2010-03-05","4,78","4,78","4,80","4,80","+1,05","0,08"
"2010-03-08","4,80","4,80","4,90","4,90","+2,08","0,17"
"2010-03-09","4,90","4,80","4,90","4,89","-0,20","0,12"
"2010-03-10","4,88","4,88","5,17","5,17","+5,73","0,23"
"2010-03-11","5,08","5,05","5,46","5,46","+5,61","0,22"
"2010-03-12","5,47","5,27","5,47","5,40","-1,10","0,05"
"2010-03-15","5,47","5,35","5,47","5,45","+0,93","0,01"
"2010-03-16","5,47","5,30","5,48","5,48","+0,55","0,04"
"2010-03-17","5,48","5,30","5,48","5,39","-1,64","0,04"
"2010-03-18","5,44","5,16","5,44","5,40","+0,19","0,11"
"2010-03-19","5,40","5,40","5,65","5,65","+4,63","1,65"
"2010-03-22","5,69","5,57","5,69","5,57","-1,42","0,13"
"2010-03-23","5,60","5,53","5,67","5,53","-0,72","0,13"
"2010-03-24","5,67","5,41","5,67","5,50","-0,54","0,04"
"2010-03-25","5,50","5,40","5,55","5,40","-1,82","0,01"
"2010-03-26","5,30","5,30","5,39","5,35","-0,93","0,05"
"2010-03-29","5,40","5,20","5,40","5,40","+0,93","0,07"
"2010-03-30","5,45","5,40","5,50","5,41","+0,19","2,83"
"2010-03-31","5,10","5,10","5,49","5,35","-1,11","0,07"
"2010-04-01","5,35","5,28","5,35","5,30","-0,93","0,01"
"2010-04-06","5,15","5,15","5,35","5,27","-0,57","0,03"
"2010-04-07","5,28","5,17","5,35","5,17","-1,90","0,14"
"2010-04-08","5,30","5,17","5,30","5,17","+0,00","0,06"
"2010-04-09","5,30","5,16","5,30","5,30","+2,51","0,06"
"2010-04-12","5,30","5,20","5,30","5,20","+0,00","0,08"
"2010-04-13","5,28","5,17","5,30","5,30","+1,92","0,29"
"2010-04-14","5,35","5,19","5,40","5,40","+1,89","0,09"
"2010-04-15","5,45","5,15","5,45","5,32","-1,48","0,04"
"2010-04-16","5,24","5,10","5,31","5,30","-0,38","0,14"
"2010-04-19","5,02","4,94","5,05","5,01","-5,47","0,11"
"2010-04-20","5,14","5,08","5,17","5,10","+1,80","0,17"
"2010-04-21","5,29","5,01","5,29","5,10","+0,00","0,06"
"2010-04-22","5,22","5,07","5,24","5,24","+2,75","0,24"
"2010-04-23","5,20","5,17","5,50","5,26","+0,38","0,06"
"2010-04-26","5,44","5,14","5,44","5,20","-1,14","0,04"
"2010-04-27","5,24","5,10","5,24","5,23","+0,58","0,16"
"2010-04-28","5,09","5,09","5,20","5,20","-0,57","0,12"
"2010-04-29","5,30","5,22","5,60","5,60","+7,69","0,18"
"2010-04-30","5,76","5,51","5,76","5,52","-1,43","0,33"
"2010-05-04","5,50","5,28","5,59","5,37","-2,72","0,06"
"2010-05-05","5,38","5,12","5,40","5,18","-3,54","0,21"
"2010-05-06","5,10","5,10","5,20","5,20","+0,39","0,25"
"2010-05-07","5,15","5,04","5,19","5,04","-3,08","0,01"
"2010-05-10","5,10","5,09","5,20","5,20","+3,17","0,12"
"2010-05-11","5,09","5,00","5,19","5,00","-3,85","0,56"
"2010-05-12","4,95","4,95","5,19","5,01","+0,20","0,12"
"2010-05-13","5,03","5,03","5,19","5,06","+1,00","0,01"
"2010-05-14","5,17","5,00","5,17","5,05","-0,20","0,76"
"2010-05-17","4,90","4,90","5,00","5,00","-0,99","0,02"
"2010-05-18","4,99","4,93","5,07","5,05","+1,00","0,11"
"2010-05-19","5,00","4,98","5,04","5,03","-0,40","0,09"
"2010-05-20","5,00","4,91","5,03","4,93","-1,99","0,10"
"2010-05-21","4,90","4,90","5,03","4,97","+0,81","0,04"
"2010-05-24","5,03","4,92","5,03","4,96","-0,20","0,09"
"2010-05-25","4,90","4,90","5,04","5,01","+1,01","0,05"
"2010-05-26","5,03","4,98","5,05","5,05","+0,80","0,02"
"2010-05-27","4,96","4,96","5,08","5,05","+0,00","0,01"
"2010-05-28","5,10","5,10","5,10","5,10","+0,99","0,01"
"2010-05-31","5,12","5,00","5,12","5,10","+0,00","0,01"
"2010-06-01","5,12","4,93","5,12","5,08","-0,39","0,10"
"2010-06-02","5,08","5,00","5,08","5,08","+0,00","0,04"
"2010-06-04","5,12","5,12","5,12","5,12","+0,79","0,00"
"2010-06-07","5,02","5,02","5,10","5,03","-1,76","0,16"
"2010-06-08","5,03","5,02","5,03","5,02","-0,20","0,01"
"2010-06-09","5,10","5,00","5,10","5,09","+1,39","0,12"
"2010-06-10","5,12","5,05","5,12","5,05","-0,79","0,01"
"2010-06-11","5,10","5,01","5,10","5,01","-0,79","0,01"
"2010-06-14","5,09","5,00","5,09","5,01","+0,00","0,05"
"2010-06-15","5,10","5,00","5,10","5,00","-0,20","0,00"
"2010-06-16","5,08","5,00","5,08","5,00","+0,00","0,05"
"2010-06-17","5,10","4,91","5,10","5,00","+0,00","0,01"
"2010-06-18","5,07","5,07","5,07","5,07","+1,40","0,00"
"2010-06-21","5,07","5,01","5,07","5,03","-0,79","0,06"
"2010-06-22","5,09","4,95","5,09","4,95","-1,59","0,06"
"2010-06-23","5,03","5,00","5,03","5,03","+1,62","0,01"
"2010-06-24","5,03","4,95","5,03","4,95","-1,59","0,04"
"2010-06-25","4,91","4,91","5,03","5,00","+1,01","0,03"
"2010-06-28","5,00","4,95","5,00","4,95","-1,00","0,01"
"2010-06-29","5,00","4,90","5,00","4,90","-1,01","0,04"
"2010-06-30","4,95","4,90","4,95","4,90","+0,00","0,07"
"2010-07-01","5,00","4,99","5,00","4,99","+1,84","0,01"
"2010-07-02","4,85","4,85","4,99","4,99","+0,00","0,66"
"2010-07-05","4,99","4,99","4,99","4,99","+0,00","0,01"
"2010-07-06","4,99","4,84","4,99","4,99","+0,00","0,01"
"2010-07-07","4,99","4,84","4,99","4,88","-2,20","0,19"
"2010-07-08","4,88","4,88","4,99","4,92","+0,82","0,02"
"2010-07-09","4,95","4,88","4,99","4,99","+1,42","0,01"
"2010-07-12","4,99","4,99","4,99","4,99","+0,00","0,01"
"2010-07-13","4,99","4,93","4,99","4,93","-1,20","0,28"
"2010-07-14","4,99","4,91","4,99","4,99","+1,22","0,00"
"2010-07-15","4,99","4,96","4,99","4,96","-0,60","0,02"
"2010-07-16","4,92","4,91","4,94","4,93","-0,60","0,35"
"2010-07-19","4,99","4,91","4,99","4,91","-0,41","0,00"
"2010-07-20","4,98","4,90","4,98","4,90","+0,00","0,03"
"2010-07-21","4,99","4,96","5,08","4,96","+1,22","0,41"
"2010-07-22","5,06","5,00","5,15","5,15","+3,83","0,27"
"2010-07-23","5,15","5,04","5,15","5,13","-0,39","0,01"
"2010-07-26","5,15","5,00","5,15","5,10","-0,58","0,06"
"2010-07-27","5,12","5,01","5,12","5,12","+0,39","0,01"
"2010-07-28","5,02","5,01","5,12","5,12","+0,00","0,02"
"2010-07-29","5,10","5,03","5,12","5,12","+0,00","0,03"
"2010-07-30","5,05","5,05","5,55","5,39","+5,27","0,19"
"2010-08-02","5,54","5,34","5,54","5,49","+1,86","0,01"
"2010-08-03","5,50","5,42","5,50","5,46","-0,55","0,21"
"2010-08-04","5,31","5,31","5,46","5,45","-0,18","0,68"
"2010-08-05","5,44","5,32","5,44","5,32","-2,39","0,07"
"2010-08-06","5,32","5,32","5,40","5,40","+1,50","0,10"
"2010-08-09","5,39","5,38","5,50","5,47","+1,30","2,66"
"2010-08-10","5,47","5,35","5,47","5,44","-0,55","0,08"
"2010-08-11","5,44","5,40","5,44","5,40","-0,74","0,01"
"2010-08-12","5,39","5,38","5,39","5,38","-0,37","0,00"
"2010-08-13","5,39","5,31","5,39","5,31","-1,30","0,08"
"2010-08-16","5,40","5,24","5,40","5,35","+0,75","0,02"
"2010-08-17","5,40","5,35","5,49","5,49","+2,62","0,13"
"2010-08-18","5,49","5,49","5,49","5,49","+0,00","0,01"
"2010-08-19","5,46","5,35","5,46","5,46","-0,55","0,02"
"2010-08-20","5,44","5,22","5,44","5,35","-2,01","0,12"
"2010-08-23","5,35","5,35","5,40","5,40","+0,93","0,01"
"2010-08-24","5,40","5,30","5,40","5,30","-1,85","0,04"
"2010-08-25","5,40","5,26","5,40","5,28","-0,38","0,05"
"2010-08-26","5,24","5,24","5,40","5,28","+0,00","0,09"
"2010-08-27","5,28","5,28","5,40","5,40","+2,27","0,01"
"2010-08-30","5,45","5,40","5,45","5,40","+0,00","0,04"
"2010-08-31","5,27","5,27","5,30","5,30","-1,85","0,13"
"2010-09-01","5,27","5,27","5,40","5,40","+1,89","0,00"
"2010-09-02","5,40","5,40","5,51","5,51","+2,04","0,68"
"2010-09-03","5,53","5,53","5,60","5,55","+0,73","9,18"
"2010-09-06","5,64","5,55","5,80","5,79","+4,32","0,07"
"2010-09-07","5,94","5,72","5,94","5,73","-1,04","0,08"
"2010-09-08","5,78","5,78","5,99","5,95","+0,00","0,39"
"2010-09-09","5,94","5,94","5,99","5,99","+0,67","0,20"
"2010-09-10","5,98","5,80","5,98","5,98","-0,17","0,10"
"2010-09-13","5,98","5,81","5,99","5,99","+0,17","0,02"
"2010-09-14","5,99","5,90","5,99","5,99","+0,00","0,10"
"2010-09-15","5,98","5,85","5,98","5,98","-0,17","0,03"
"2010-09-16","5,99","5,98","6,20","6,19","+3,51","0,17"
"2010-09-17","6,18","6,01","6,19","6,01","-2,91","0,06"
"2010-09-20","6,16","5,73","6,16","5,90","-1,83","0,07"
"2010-09-21","5,99","5,64","5,99","5,90","+0,00","0,16"
"2010-09-22","5,99","5,87","6,13","6,00","+1,69","0,05"
"2010-09-23","6,10","5,80","6,10","5,80","-3,33","0,11"
"2010-09-24","5,64","5,64","5,99","5,99","+3,28","0,05"
"2010-09-27","5,99","5,50","5,99","5,81","-3,01","0,19"
"2010-09-28","5,82","5,65","5,82","5,65","-2,75","0,04"
"2010-09-29","5,79","5,61","5,79","5,61","-0,71","0,04"
"2010-09-30","5,61","5,50","5,79","5,50","-1,96","0,16"
"2010-10-01","5,85","5,30","5,85","5,50","+0,00","0,23"
"2010-10-04","5,38","5,35","5,70","5,50","+0,00","0,10"
"2010-10-05","5,61","5,42","5,61","5,42","-1,45","0,02"
"2010-10-06","5,50","5,46","5,60","5,60","+3,32","0,10"
"2010-10-07","5,60","5,60","5,78","5,73","+2,32","0,03"
